user,date,rating,content
lastliberal,"Feb 18, 2007",8/10,"I started my day with 2046. I won't recommend that film to any but fans of Tony Leung (Mou gaan dou, Ying xiong), Li Gong (Miami Vice, Memoirs of a Geisha) and Ziyi Zhang Memoirs of a Geisha, Ying xiong). The music was excellent and Tony Leung's performance was spellbinding, but the movie was hard to follow.I only mention Tony Leung because his performance in Mou gaan dou was on my mind as I watched The Departed, which is a remake of that film. I wish I had a copy with me to watch again and remind me of why it is such a favorite, but I have seen it enough times to know that it still stand above the new version.I just couldn't wait any longer, so I bought my copy yesterday and sat down with some chips to watch. Leonardo DiCaprio was magnificent. I have never been a big fan of Leonardo. I really liked him in Gangs of New York and Catch Me If You Can, but this performance was over the top. Having said that, I can't really think of another character's performance in The Departed that is worth mentioning. It ran 50 minutes longer than Mou gaan dou and the extra time was really a waste as it did not add anything to the film. The setup in the beginning was really a bore. Scorcese did so much better work in Gangs of New York and Goodfellas, one of my favorite films. I really don't see him winning an Oscar for this film, though they will probably give it to him for ignoring his earlier and better work."
valery-v-bentsianov,"Oct 6, 2006",7/10,"I know that it is not difficult to say that in every remake's case, but this one really got my hopes high. Unfortunately, it wasn't the case this time. Don't get me wrong, the movie is still great, it just falls below expectation. Yes, Di Caprio is great for the first time (he was good in some movies before, but here he is just superb). Nicholoson - is over the top, being 69 years old he is still much more charismatic and believable than his young rivals. The rest of the cast is just good, no flaws.Whenever they tried to stick to the original - everything worked great. For some unfortunate reason they decided to over-complicate already sophisticated screenplay - and spoiled it. There are some unnecessary characters creating the mess, some FBI storyline in the movie that only God knows what that was intended for. And also the ending - I do not know, ending in the Hong-Kong movie was reasonable and understandable, here it is basically the same - but messy. In the original all of the characters had very clear reasons for everything they did, and they lost it here.My biggest problem with that one is that in the original neither one of the main 2 characters was either complete bastard or saint - and here they actually made it black and white.And no, don't forget about Taxi Driver:) this one is very good (especially if you have not seen the original), but not great."
anassaleh-56714,"Nov 8, 2020",8/10,"A great watch, very enjoyable with many plot twists!"
OrrinBob,"Jan 3, 2014",6/10,"Maybe it deserves a 7. It is quite to very suspenseful, with a valuably complex but not arcane plot, well-made, solidly acted (meaning in part that Jack Nicholson does not just re-enact his job as the Joker. DiCaprio was better in Blood Diamond.) The cast is indeed stunning.But right now it is ranked above such trivial fare as Citizen Kane, The Shining, North by Northwest, M, Vertigo, To Kill a Mockingbird, Eternal Sunshine, Bicycle Thieves...(citing only a few whose lower ranks make me want to vomit). I know I am beating a dead horse. It probably is, after all, better than Shawshank (dumb fanboy movie of the world, I guess), Cuckoo's Nest, Inception, Forrest Gump, and arguably 5 to 15 others in the top 46.But it has limited to no imagination and makes no contribution to film history. Its best picture Oscar should've gone to Pan's Labyrinth, or Volver, or conceivably The Lives of Others, or Letters from Iwo Jima, or Little Miss Sunshine--three to five other films to rank ahead of Departed. I haven't yet seen Infernal Affairs, so I can't make that comparison. But in a nutshell, I know Taxi Driver and Departed is no Taxi Driver (#68. Makes me nuts.)"
axk-546-486568,"Oct 4, 2009",N/A,"I understand why you may think this film is good. Just the fact you didn't know about the original movie made in Hong Kong. The Departed cannot even compare to the original - Infernal Affairs. It is like watching a TV movie with seriously bad acting, bad direction, crap music. I can't find anything good about this movie apart from the stolen story line. Are you people blind or something? The story has been changed in parts for the worst. There is no style whatsoever to this film. All I can say is that its the most disappointing remake of a foreign film I have ever seen. Watch the original trilogy to enjoy story telling at its best. Scorsese??? Please!! U have no idea....."
akashgandikota,"Aug 30, 2020",10/10,An endlessly entertaining film that keeps you on the edge of your seat throughout. The performances are pitch perfect and Scorsese's mastery shines throughout.
muchopotalcantara,"Sep 13, 2024",10/10,"The Departed is a gripping crime thriller and a remake of the 2002 Hong Kong film Infernal Affairs. Set in Boston, the film weaves a complex narrative of undercover operations and double lives.The story centers on two moles: Billy Costigan (Leonardo DiCaprio), an undercover cop infiltrating the mob led by the notorious Frank Costello (Jack Nicholson), and Colin Sullivan (Matt Damon), a corrupt police officer who is secretly working for Costello. As both men navigate their dangerous double lives, the tension escalates as their paths inevitably cross, leading to a high-stakes game of cat and mouse.Scorsese's direction is sharp and intense, and the film is praised for its tight screenplay, intricate plot twists, and strong performances from its cast. Nicholson's portrayal of the manipulative mob boss adds a menacing edge to the film, while DiCaprio and Damon deliver compelling performances as the conflicted protagonists.The Departed explores themes of identity, loyalty, and deception, and is known for its suspenseful narrative and memorable dialogue. The film won several Academy Awards, including Best Picture and Best Director, cementing its place as a modern classic in the crime genre."
arminazizian,"Dec 29, 2015",9/10,"This is as great of a movie as you can get. Undoubtedly, it is one of the most complete movies of the 2000s. The story-line is engaging, breathtaking, and genius. The cinematography is what you would expect from an Scorsese movie, and directing is top notch. It won the Academy Awards for Best Picture, Best Directing, Best Writing, and Best Editing to back that claim. Then comes the cast of absolute all-stars. DiCaprio, Damon, Nicholson, Wahlberg, Martin Sheen, and Baldwin. In today's movies, it seems like every time too many starts are placed in a movie, it backfires, but not in a Scorsese movie. DiCaprio delivered an Oscar-deserving performance, and was absolutely robbed by the Academy. Nicholson once again proved to everyone why he is one of the best actors of all time, as if anyone would disagree. Damon was great, although he struggled a bit to establish himself in accordance to his character's personality, however, he was able to pull it off one way or another and complete the story. Whalberg was as usual his own self, and somehow his personality translated perfectly to his character. Overall, it was a great all around effort by every actor in the movie, even those who didn't receive much screen time to prove that the casting was flawless. The story developed well, providing the essential back-story and taking the time to develop each character thoroughly. Although it seemed as if the ending was slightly rushed (even though this was a two and a half hour movie), the climax with all its plot twists unfolded as smoothly as the director intended. This is a must see movie for any fan of Crime/Drama/Thriller movies. It is also captures some of the best performances by all the main actors, whose fans can not go on without watching.-apologies for not putting the time to proof read this review."
LukeFord02,"Apr 14, 2020",10/10,The cast in this film speaks for itself. DiCaprio and Matt Damon give such a compelling performance and showcase the corruption of the police force. The film manages to also include 3 or 4 twists in places you do not expect and this shows the courage and confidence that Scorsese has as a director. The film is bold and gruesome but is told in such an intriguing way. Jack Nicholson and Ray Winstone are both great and entertain their roles superbly. However i believe that the best actor in this movie is Mark Wahlberg and his role in the film becomes the most important.
RubenMovies,"Jul 3, 2022",9/10,"From a screenplay point of view it doesn't get any better. The acting is perfect, the star cast absolutely delivers.And what a story!! It's hard to say something about the movie without giving things away.So the advice here is WATCH IT; it's an excellent movie."
Jeremy_Urquhart,"Oct 20, 2024",9/10,"This is one of those movies I sometimes fear I'll grow out of, but it never seems to happen. The characters say some things in The Departed that I don't think would be written into a screenplay today, but it otherwise holds up incredibly well. And you can acknowledge the dialogue, to some extent, being critical of overly macho meat heads. Martin Sheen's clean-cut character never says anything terrible, after all (from memory).I generally like the way it expands the tighter (and arguably more stylish) Infernal Affairs and lets the actors go nuts with some big, broad, beefy material here. It does feel like this would've been a strangely fun movie to make, which is humorously at odds with the way most of the characters in this seem to be having a pretty terrible time (Jack Nicholson's Frank aside).This movie is like watching the preparation and then knocking over of dominoes for two and a half hours, all edited magnificently and presented bombastically. I think this is Martin Scorsese at his most crowd-pleasing, and it's a testament to his skills that he can make something this accessible while still making sure it all feel like a Scorsese film. I love seeing a movie balance a bunch of unlikely things at once and The Departed does just that. And it's pretty relentless for the most part, with very few parts that even come close to feeling slow.It's the sort of movie that's never quite as fun the second time around (once you know where everything's going and can no longer be shocked), but it's still a fun ride of a movie worth revisiting every now and then. It's not one of the director's very best films, but it's better than most other director's very best film."
akdjreview,"Dec 29, 2021",7/10,"The Departed is an overused concept we have seen in so many films before. If it weren't for great performances by Dicaprio, Nicholsen, even Wahlberg and a few twists that were shocking this film would be boring. The departed was a disappointment but it had a few moments that kept it interesting. I still recommend you watch it but it's not great."
senyoritademomo,"Sep 13, 2024",10/10,"Performances: The performances in The Departed are exceptional. Leonardo DiCaprio delivers a raw and emotional portrayal of Costigan, capturing his internal struggle and fear with remarkable depth. Matt Damon provides a nuanced performance as Sullivan, portraying his character's duplicity with subtlety and skill. Jack Nicholson's performance as Frank Costello is both charismatic and terrifying, adding a volatile energy to the film. The supporting cast, including Mark Wahlberg, Vera Farmiga, and Alec Baldwin, contribute significantly to the film's impact, each bringing their own strengths to the ensemble."
trancer96,"Jun 26, 2011",3/10,"I expected a lot from this movie based on its high IMDb rating and big names on both side of the camera but it just didn't work. Most it comes down to lazy execution; average acting, directing and script writing from people you expect better. This movie should have been a tense mole-hunt thriller but there was no attempt to give the viewer any suspense. There were no surprises and no reason to care about the fate of any of the characters. As if that wasn't enough, the soundtrack did nothing to help the atmosphere of the movie and the ending was rather unsatisfying. I wouldn't go so far as to recommend avoiding this movie - just don't expect anything great. Not a patch on the Hong Kong original."
chrisshort-26816,"Sep 13, 2024",10/10,"The Departed is a gritty, intense crime thriller that expertly delves into the morally ambiguous world of undercover agents. Martin Scorsese's masterful direction, coupled with a stellar cast, delivers a gripping narrative of betrayal, loyalty, and the blurring lines between good and evil.Leonardo DiCaprio and Matt Damon give powerhouse performances as two cops-turned-criminals, each caught in a deadly game of cat and mouse. Jack Nicholson's menacing portrayal of the ruthless mob boss, Frank Costello, adds an extra layer of intensity to the film. The screenplay is sharp and witty, filled with memorable dialogue and suspenseful plot twists.Overall, The Departed is a must-watch for fans of crime dramas and a testament to Scorsese's ability to craft unforgettable cinematic experiences."
kevin_robbins,"May 5, 2023",10/10,"The Departed (2006) is a movie that is in my DVD collection that I recently rewatched on HBOMAX. The storyline follows two young men who grew up on the mean streets of Boston with troubled pasts and shady associates. They both register for the police academy and have two different experiences with one being put on the fast track to promotion and leadership and the other being dragged through the mud, sent to jail and placed on a secret undercover mission. As they head in opposite directions their paths are bound to cross again...This movie is directed by Martin Scorsese (Casino) and stars
Leonardo DiCaprio (What's Eating Gilbert Grape), Matt Damon (Goodwill Hunting), Jack Nicholson (The Shining), Martin Sheen (Apocalypse Now), Anthony Anderson (Hot Tub Time Machine) and Alec Baldwin (It's Complicated).The cast for this picture is absolutely amazing and everyone delivers a tremendous performance. This is likely one of the greatest casts ever assembled. The storyline and script is perfectly written. The back story of each character is perfectly developed, the dialogue illustrated the knots inside the characters and how the inner demons impact their decisions and direction. Nicholson is a perfect villain, and his cunning and ruthlessness is entertaining in itself. The narration is legendary, and the ending is both shocking and rewarding.Overall, this is an all time great picture that is an absolute must see. I would score this a 10/10 and consider it a must see."
kjarvis1212,"Jan 10, 2016",10/10,"Martin Scorsese, perhaps the greatest American film director of all- time, delivers in a major way with The Departed. The movie represents a return to the material that made him a superstar in the first place. And the result is one of the best American crime dramas ever made. Aided by a brilliant script (William Monahan), and an outstanding ensemble cast, Scorsese is in top form here. It should be noted that The Departed is technically a remake of the Chinese action hit, Infernal Affairs, unseen by me. It also uses the true story of infamous Boston mobster Whitey Bulger as a template for the Jack Nicholson character. But I think it would do the film and the viewer a disservice to think of it as a Bulger picture. It is not. It is its own story with its own characters that stands on its own. The film opens with a young Matt Damon in a local diner, listening to Nicholson's notorious local gangster spouting off in his own poetically vulgar way about how cops and crooks aren't so different. Instant flash forward to the future, and Damon's character is being sworn in as a Massachusetts state police officer. Meanwhile, so is another character, played by Leonardo DiCaprio. We learn that Leo's character comes from a family with an unsavory, non-law-abiding past. He's confronted by his superior, Martin Sheen, and his sidekick, Mark Wahlberg. Wahlberg might be the single most enjoyable aspect of the film, which is saying a lot. He steals nearly every scene he's in as a foul-mouthed, results-driven hothead. They present Leo's character with an ultimatum: quit the force, or join their undercover operation as a mole in Jack's gang. It's a risky proposition, but one they all know is feasible, including Leo. On paper, he'll quit the force and get back into crime, including an assault conviction and a short jail sentence. Then work his way into the Nicholson character's world. At the same time, Damon's character has been handpicked to run a top secret task force out to snag Jack once and for all. But it appears he's still in Jack's debt. One cop who's really a gangster pretending to be a cop, and another who's really a cop pretending to be a gangster. What unfolds is an epic, wholly believable and ultimately satisfying tale about just how thin the line between good and bad can be. It's difficult to overstate the quality of the acting performances in this film. DiCaprio is incredible as a vulnerable savant looking for some sort of salvation, spending his spare time sitting next to a hospital bed occupied by his dying mother. Damon delivers a strong performance as the wormy overachiever who says all the right things and shacks up with the department's psychiatrist (Vera Farmiga in a very effective performance). Alec Baldwin has some great lines in a small but solid role as one of the squad commanders. Sheen is perfect as the wise and cautious bureau chief (or something like that). When Scorsese has material like this, as in Goodfellas or Taxi Driver or Raging Bull or Mean Streets, its as if he's transported to another time and place that allows him to tell the story with an impeccable sense for placement, color, angle, emphasis, and tone. It's like watching Michael Jordan or Jimi Hendrix. It's a special thing when an artist has such control over their craft. If you're the sort of person who likes a well-written, impeccably acted crime drama, and for some inexplicable reason have not seen this movie, do yourself a favor and see it."
damlacivici,"Aug 8, 2022",8/10,The acting of Jack Nicholson and Leonardo Dicaprio was brilliant! Love the movie. Scenario and montage was perfect. Amazing cast. Definitely goes to my fave lists.
robmar915,"Aug 4, 2023",10/10,"Another score for Scorsese with this all-star cast in The Departed. The Departed is loosely based on the real-life Whitey Bulger and the Boston Winter Hill gang. Jack Nicholson delivers one of his best performances yet as crime boss Frank Costello. Leonardo DiCaprio also delivers another outstanding performance as William Costigan Jr. An undercover cop who joins Costello's (Nicholson) crew in an attempt to bring down Costello for the many crimes committed throughout the Boston area. Matt Damon stars as Collin Sullivan a dirty cop who was mentored by Costello and joins the Boston Police Department to help further his criminal activity. This is a wild ride from beginning to end filled with cops, crooks, moles and rats."
ebbybell27,"May 30, 2022",9/10,Loved it. Great film shocked i haven't watched this before. We was focused on tge film from start to end. It is a must watch most definitely..............................
44to852,"Oct 15, 2006",6/10,"Stylish, Exciting, Thrilling, ORIGINAL..! Oh Sorry I'm talking about Infernal Affairs! So you already know now that I do not feel positive about this remake. This isn't the standard expected from the guy who we loved after Taxi Driver, Raging Bull, Casino & GOOD FELLA's... All I will say is the film just attach's clustered elements of the original. The characters psychology is seriously weak compared to 'IA' but even if we do not compare the 2, The Departed just doesn't make much sense and is (I really am choosing my words carefully here) LAZY! Who, What, Where, When, Why? There is too much talking, too much unnecessary scenarios, too much confusion on the characters - the film dived straight into the characters and not revealing why Damon becomes a cop! Things just happen in this film. There is no sense of compassion towards DiCaprio unlike Tony Leungs portrayal. I really respect Andy Lau, he was very polite to rate this boring 2hr+ film 8 out of 10.. The only thing he did comment on was the character psychology.. Now I know why! *Sometimes you don't need to try so hard to be effective* As Infernal Affairs was effortlessly cool. Departed , even with Jack Nicholson is just Painfully Bad! Slow paced, not much happens, audiences do not feel too involved, Overall Poor Remake or a Classic!"
subryzidane,"Sep 22, 2025",10/10,"More complicated, better script, stronger plot and more superior directing, martiy delivered as always with wonderful cast and with great acting.you should see the original Chinese first because if you saw the departed first then you won't like the original because it has weak script and shorter timeline but it has the same story of course."
mattf-91730,"May 18, 2022",10/10,"I'm not a massive fan of either Leo DiCaprio or Matt Damon but this movie has to be up there with their best in my view. Both playing up and coming cops in Boston, their lives are intertwined in ways neither realises.Nicholson is superbly cast as Irish mobster Frank Costello, as are Martin Sheen and Mark Wahlberg as the cops tasked with catching him.Featuring some great turns by supporting cast members Ray Winstone, Vera Farmiga, Alec Baldwin and James Badge Dale.The movie has more twists and turns than a rat would take up a drain-pipe, and the soundtrack is great featuring the likes of the Rolling Stones, Pink Floyd and Boston locals, The Dropkick Murphys.Definitely, definitely worth a watch!"
hazzaboombatty,"May 18, 2022",10/10,"I didn't see this in cinemas when it came out, but I've watched it many times since then. And as it got the Oscar, people denigrated it and said it was Scorsese's worst film (at the time). I never agreed with that.One thing is for sure, this film is starting to look more and more like a masterpiece as time goes on, while at the same time the quality of films in the streaming era just continues to plummet.I'm not going to bother going into the various things this film does well, but sufficed to say you could do a lot worse than watch this for the 3rd.. 6th.. 10th time. It's such a great ride, I love it!"
jnelso19,"Dec 23, 2012",10/10,"Yea that's right, I made an A-Team reference regarding The Departed. Despite the quality differences between these media stories, this film went exactly as planned. So when Brad Pitt and his production company Plan B decided to help remake a Chinese classic, they decided to go all out. Aside from getting the great Martin Scorsese on board to direct and William Monahan to write an excellent script, they felt like it wasn't enough. They hired Leo and an All-Star cast that could only be matched by a corny romantic comedy (Valentine's Day). Then as they say, the rest worked out itself. The acting was superb with Leo leading the way along with Mark Wahlberg, Matt Damon and Jack Nicholson not far behind. Not to mention the ten other actors who did their jobs well and when it was all said and done. Mr. Scorsese didn't get denied and he finally won his Oscar. Plus he found his new De Niro with Leo and with this and Shutter Island, the future looks bright as long as Scorsese is still kicking."
Dr-Conejo90210,"Jan 12, 2016",10/10,"'The Departed' is an American crime-thriller film directed by Martin Scorsese ('Taxi Driver', 'Good Fellas'). The film gives us a poignant look at a fictional war on drugs fought by the Boston Police Department against an Irish-rooted mob led by Frank Costello (Jack Nicholson), with his protégé, Colin Sullivan (Matt Damon) helping him from the inside of the police force while Billy Costigan (Leonardo Di Caprio) helps the police department by infiltrating Costello's mob.The story takes place in Boston, following the lives of Billy Costigan, an undercover cop of the Boston Police Department, who is at a crossroads in his life, having just lost all close relatives and with no clear direction in his life, as he infiltrates Costello's mob, and Colin Sullivan, who from a very young age has been the protégé of Costello and who now works for the Boston Police Department, providing Frank with information. As the story unfolds, we see the consequences the characters have to deal with by leading a double life. We watch them as they blur the lines of what's right or wrong, and we get to see just how far they are willing to go to protect what they've built, and to get what they want.In typical Scorsese fashion, the director dwells into the moral aspect of their characters, exploring the kind side of the villain and the dark side of the heroes. The cast is on point through-out all the movie, with the performances by Leonardo Di Caprio, Matt Damon and Mark Wahlberg being particularly fascinating.One of the strongest points of the film it's is pace, with the story developing in a fast-pace, leaving no dead-time on screen for the viewer to lose attention. One major critic of the film is that it doesn't follow the original, Infernal Affairs, too closely. While this may be true to some extent, it could very well be attributed to the fact that the original is a three-part saga; it's a given that some of the story it's bound to be lost in the process of condensing three movies into one.While it released more than twenty years into the career of director Scorsese, 'The Departed' is a solid film, with a story that will keep you at the edge of your seat, that's going to keep you guessing as of what's going to happen next. If you're in the mood for a film with a fast-paced, thrilling story, fleshed-out characters and superb acting, then 'The Departed' is a must-see."
muswellmaniac,"Jul 23, 2022",9/10,I don't care what anyone says but this is one of the best movies ever. Leonardo di'caprio pulls off an S tier performance but in my opinion the best performance is Mark Wallberg this movie made his career and gave the movie lot's of depth and tention another great performance is Jack Nickleson even at his age he still brings a sublime performance.My only anger with this movie is Matt Damion because his acting was slightly 1 dimensional which I am sure is not his fault but did disappoint me a bit.
preppy-3,"Jun 2, 2008",8/10,"Film takes place in Boston. It deals with two men (Leonardo DiCaprio and Matt Damon) who are both working to bring down a crime lord (Jack Nicholson). Problem is they're both working for different agencies and neither knows about the other. Things quickly go out of control.OK--this is not Martin Scorsese's best film. That goes to ""Raging Bull"" and ""Good Fellas"". However it is one of his best. The plot has many twists and turns and surprises I didn't see coming. There's excellent use of music throughout and Scorsese really manages to capture the mood and feeling of Boston (not easy to do). Also--since this is a Scorsese film--the word ""f***"" is used a few hundred times and the violence is VERY extreme and bloody. This isn't for weak stomaches. My only complaints here are that the movie is too long--it has one climax too many and some lousy acting lessens it. DiCaprio is excellent in his role. I was very impressed--I never thought much of him as an actor but now I've changed my opinion. Nicholson, Alec Baldwin and Martin Sheen are good too. Vera Farmiga holds her own in a male dominated cast. But Matt Damon is a blank in one of the main roles. His face never changes expression and I didn't know how to take him. Mark Wahlberg is bad too. How he got an Academy Award nomination for this I'll never know. He's as blank as Damon and just swears non stop for no reason and keeps giving obscene finger gestures. I was just hoping somebody would kill him off soon. He wasn't playing a character--he was doing a caricature. Those two bad performances lessen this. Also some of the cast fake Boston accents pretty well (Damon and Wahlberg are from the area so they didn't have to fake it).It got Best Picture and Best Director Academy Awards because Martin Scorsese was long overdue for both. So--it is worth seeing but not Scorsese's best by a long shot. I give it an 8."
mstomaso,"Feb 12, 2007",8/10,"The best cast of the year 2007 makes this Americanized adaptation of an original Hong Kong film (Internal Affairs) shine. William Monahan's adapted screenplay has been nominated for an Academy Award, the film is nominated for best picture, Scorsese for best director, and there are a couple other nominations out - somewhat inexplicably including Mark Wahlburg for supporting actor for his roles in this film. Wahlburg's performance, though excellent, is really little more than a cameo, and he has actually done better work (e.g. his roles in The Yards and Perfect Storm). But the Academy won't give him an Oscar for this, especially since he is up against a few Academy favorites and a veteran (Arkin). While I do not think this is Scorsese's best film, nor the best film of the year, it is one of the finest serious crime thrillers I have seen in a very long time.The film is set in Boston, and relies on stereotypes of that city and its ethnic groups that only slightly detract from the film's believability. Despite the fertile ground for psychological examination, the film's slightly absurd pace (DiCaprio becomes a trusted confidant of a crime boss in 3-4months???) the film is not a character study, and, rather, relies on archetypes of good cop/bad cop which are employed pretty consistently and to varying degrees throughout the film.Leonardo DiCaprio gives a performance that exceeds his own high standards, opposite Matt Damon in a life and death cat and mouse game. DiCaprio is undercover for the police infiltrating organized crime, Damon is undercover for an organized crime boss (Nicholson) infiltrating the police. Vera Farmiga is excellent as the police psychologist who ends up connected to both. Damon also gives a nice, edgy, though a little detached performance, and stalwarts Nicholson, Baldwin and Sheen do some of their best work in years. The Boston accents only occasionally slip into exaggeration (and surprisingly - are only over-done by actors who have lived in Boston!).The acting is generally outstanding. The cinematography is above average - there are too many straight pans and rhythmic fast cuts, but the action is always well framed and nicely emphasized by the camera. The direction is, as with most Scorsese work, tight, economical and clean. The script is excellent, and, in my opinion, is likely to give Babel a run for its money for the adapted screenplay Oscar. Contrary to some opinions I have seen here, I did not feel that the soundtrack added much to the film. In fact, if I were to fault the film for anything it would be sound.Excellent film, well worth seeing if you can handle the nihilism and violence it portrays."
mike-2077,"Sep 30, 2006",9/10,"Scorsese at his best. The 150 minutes seems like 90. Stella cast. Jack Nicholson - got to be an Oscar Nominated performance. Leonardo DiCaprio as you have never seen him before. Brilliantly written. Magnificently Directed. Fabulous Photography. And Matt Damon - no more Mr Nice Guy..... A must see movie - A+. Let no one tell you about the film, see it and enjoy it. The film is well paced - it does not have the usually present it most films of 150 minutes plus duration that sagging spot - no way could you cut a frame of this film. Well placed for the awards season and I think this is going to pull a bunch of them, and deservedly so. At last an intelligent movie to grace the cinema screens this year."
PoisonKeyblade,"Feb 11, 2007",8/10,"From what I had heard, The Departed was supposed to be an amazing flick, but it really ended up being just a little above average. I was one of the big supporters of the film at the beginning. I had people all around saying, ""That looks so bad,"" but I knew it looked like a great movie. How can you possibly go wrong with a cast consisting of Matt Damon, Leonardo DiCaprio, Jack Nickolson, and Mark Wahlberg? First off, the performances were probably what made this movie. If not for the sensational acting, The Departed just would not be worth watching. Leonardo was great as the lead, and Jack Nickolson was classic as the crime boss. Matt Damon was good, but he didn't really play that big of a part until the very end. However, the performance that really stood out here was that of Mark Wahlberg. He REALLY proved he can act here with an incredibly memorable character.The plot felt like something new, and I was on the edge of my seat for most of the movie. However, I had many issues with the film. For one, the ending made me want to throw up. One of the worst endings to a film I've ever seen! Secondly, there were just too many plot elements that were left wide open and many things that were never given any explanation whatsoever.The Departed was good, but if you want to see an amazing crime movie, stick with Alpha Dog. Alpha Dog is underrated, so you won't really know what to expect."
marianstelian,"Feb 2, 2021",10/10,"Jack Nicholson,DiCaprio, Matt Damon, Mark Wahlberg, what a cast! UNDERRATED movie."
benfieldlaurenn,"Oct 11, 2020",10/10,One of my favourite movies of all time. Cast is just brilliant. Strong 10/10
sanjanapatnaik,"Dec 12, 2022",6/10,"What a waste of time. One small twist which isn't even worth it in the end- otherwise a typical cop and mole story. Doesn't deserve the level of appreciation it gets, so many better movies at a lower rating.Although the acting wasn't terrible, I cannot fathom how anyone gave this an Oscar. The story was fast moving but concluded in about five minutes in the end and not even in a satisfactory way. Maybe it was interesting or novel back in the day.If someone is making you watch this cause it's 'the best move ever', think again. Go through your wish list again and rethink how you wanna spend your time."
ermiaea,"Oct 18, 2020",10/10,"One of the best movies of all time
The great Martin scorsese has made a perfect crime,thriller drama which also has awesome cast
Young decaprio
The Legend Jack Nicholson
And of course matt damon"
esentarim,"Feb 8, 2021",10/10,Just wow! Can't believe l haven't watched this before!!!
shawnmikedryer,"Dec 30, 2020",10/10,"In this crime drama triumph, Billy Costigan, an undercover police officer in South Boston is tasked with infiltrating the biggest Irish-American crime syndicate Boston has ever seen. He must pose as just another bad man as he attempts to gain the trust of the syndicates leader, Frank Costello. More secrets are come to light when we learn Colin Sullivan is more of a hardened criminal than the appears as he is in a position of power in The Special Investigations unit with ties to Costello is in fact a mole and feeding Costello every bit of information that could harm his business. Both totally consumed by they're double lives afflicting them, they are suddenly in grave danger of being discovered by the enemy. It's now a race against time for either Billy or Colin to uncover the secrets of each other before the two meet untimely demises. What a firecracker those last few scenes are!"
