user,date,rating,content
paul_m_haakonsen,"Aug 28, 2023",10/10,"Being a kid back in the day when the 1981 movie ""Raiders of the Lost Ark"" was originally released and growing up watching the Indiana Jones movies, I have to say that this movie from director Steven Spielberg is a classic. It is a movie that has as much appeal today as it did back when it was just released.The storyline in ""Raiders of the Lost Ark"" is one that embodies adventure and a hero character that you just can't help but like, admire and want to be. Such is the phenomena that is Indiana Jones, a true pop culture phenomena in every aspect. And that is what makes these movies so very enjoyable. Writers Lawrence Kasdan, George Lucas and Philip Kaufman put together a script and storyline that not only is amazingly entertaining and enjoyable, but also highly memorable. It is an adventure with a wide appeal to every age group and member in the audience, both young and old alike.The acting in ""Raiders of the Lost Ark"" is good, and they definitely had a great cast ensemble for the movie. Of course Harrison Ford has managed to become an epitome of Indiana Jones and no one can fill the shoes that he has left for this character and the franchise. Harrison Ford simply is Indiana Jones. But also with the likes of Karen Allen, Paul Freeman, John Rhys-Davies, Ronald Lacey, Denholm Elliott, Alfred Molina and Wolf Kahler on the cast list, then you are in very capable hands throughout the course of the 115 minutes that the movie runs for.""Raiders of the Lost Ark"" has a great character gallery, with very memorable characters, both good and evil. And that is a great testimony to the writing skills of Lawrence Kasdan, George Lucas and Philip Kaufman.There is a good amount of action and thrills throughout the course of the 115 minute that ""Raiders of the Lost Ark"" runs for, and the audience is taken along on a rather enjoyable and entertaining thrill ride with director Steven Spielberg at the helm.Visually then the effects in ""Raiders of the Lost Ark"" are good. Sure, some of them do come off as a bit antequated when you watch the movie today, but generally it has withstood the passing of time quite admirably.If you enjoy adeventure movies, and not already familiar with ""Raiders of the Lost Ark"", then it is definitely a movie you have to track down and watch.My rating of ""Raiders of the Lost Ark"" lands on a ten out of ten stars."
JWick23,"Dec 20, 2020",N/A,"I decided during the winter break to look at a few old school movies that were widely praised by its audience and so one of them was Indiana Jones.This movie really had everything from a bit of romance to great comedy. During its time this film was like no other; Unique, different, and action packed. And a lot of the movies today that I have watched and which I really liked have similar aspects and qualities to that have Indiana Jones.Overall a enjoyable movie even with it's somewhat lacking effects, it had a great cast and will be memorable from audiences from all ages young and old. It's a must watch if you prefer classics over modern movies. Rewatchable: Unlikely..."
maxi888,"Feb 27, 2010",6/10,One of the strong points of this film is the detail in the settings and the nature of adventure. However the film falls short in execution.The film opens brilliantly in an enclosed jungle setting and is highly immersive and then paints a picture of Indy's background. Then we move to the colourful Nepal setting and lastly the Egypt setting. At this point of the film I thought it would become an epic picture. However I was quite wrong.The major fallacies of the film are the religious overtones that are ever-present in the film. It becomes suffocating. I know that Hitler actually did send expeditions during the war to uncover certain places/artifacts that would increase the power of the Nazi regime. What doesn't make sense is why Hitler would search for the Ark of the Covenant which is solely Jewish and Hitler despising Jews. It seemed quite illogical.Secondly the score is over the top and actually draws you away from the film. Constantly you will hear the Indiana Jones theme song being pulsated into your ear. It comes to a point where it is incredibly overbearing.Thirdly the action scenes are dull and prolonged. To put it simply the actions scenes are like watching two snails brawling. Being an adventure film of epic proportions this film should have had interesting action scenes however yet again it falls short.The immersion that was seen in the beginning of the film with Indiana searching for the golden artifact completely disappears in the later sections of the film. When Indiana is searching for the Ark the same level of detail and immersion is completely missing and ruins the scene.Overall the movie is enjoyable but the fallacies ultimately cheapen the viewer's experience.
AxilleasZk,"Mar 6, 2024",8/10,"Its a movie of 1981 and its still one of my favourites. Indiana jones series of movies are perfect for someone who wants an adventure in a world of action ,lost treasures and myths of the world. I enjoy a lot this movie , Harrison ford is a very good actor and do his thing on being indi. The soundtracks are perfect and acompanies the scenes . A great old movie who is in our hearts.Actors 9/10 music 7/10 places 8/10
Just relax and let the movie takes you in an adventure beyond imagination.Im gonna see and the other movies of indiana jones till the last .I leave a review at every movie follow!!!"
aristofanis,"May 30, 2008",6/10,"A brave American archaeologist defies, almost singlehandedly, Nazis, Arabs and a sleazy Canadian in an ongoing pursuit filled with gunshots, explosions and fist fighting in order to bring to the safe hands of the US academia a significant relic of the Hebrews. Apart from the political undertones, there are way too many predictable things happening in this movie as the 'good' guys win over the 'bad'. Seeing this movie at the age of 7 must be exhilarating. Seeing it at the age of 14 must be quite fun. But if you are any older than that, most scenes will seem redundant. I believe that most viewers' ecstasy with this movie stems from their nostalgia to when they first saw it and that's legitimate."
grybop,"Oct 24, 2008",3/10,"I've been avoiding Indiana Jones like the plague until tonight when I decided to see what it's all about. And boy was I in for a treat! I was laughing so hard at every action scene! The music was so laughable, Harrison Ford played worse than Paris Hilton sings and every cliché imaginable was there.The plot is virtually non-existent during the first half of the movie and when the real action finally kicks in, you see Dr. Jones escaping from difficult situations with unbelievable ease, the ridiculous music score serving as another way of applauding his actions. Those were the best bits. Because then you have the totally random ending that turns your laughter into a WTF expression.The characters are paper-thin - not to mention Spielberg's obsession with the Germans (or anyone non-American or non-Jewish) who have to be depicted as either superevil or superstupid.Unintentionally funny, totally predictable and a waste of money and film. How anyone with an average IQ can enjoy this is beyond me."
martinpersson97,"Jul 7, 2023",10/10,"(I will note that I have rated this trilogy as a whole - this movie is rather a 9, though a 10 would perhaps be fair)Raiders of the Lost Ark, Steven Spielberg's iconic adventure that harkens back to the classic matinees and adventures and one of the few films in the genre nominated for Best Picture at the Oscars.It is of course entirely deserving of all the praise it has gotten - like his starring role in the Star Wars trilogy before it, Harrison Fors gives the performance of a life time and the overall tone is somewhat reminiscent of Star Wars. It's just lighthearted and fun, good vs. Evil and a colourful cast of memorable characters.The cinematography, cutting and editing is incredible, and it showcases some iconic and incredible action set pieces.Overall, an incredible and fun adventure that goes without saying, is definitely recommended!"
mariamasha-48835,"Jan 19, 2022",8/10,"The spirit of adventure pervades this film from start to finish. Historically, adventure is almost always intertwined with travel as well as exploration. Therefore, Mr. Jones is an archaeologist. And in order to immediately dot the ""i"", it should be noted that the ""Hunters"" are very far from the reliability. Archaeologists will surely notice many simulated nuances when events take place in ancient buildings, and historians will definitely see objects in the frame that did not actually exist in 1936. But this is a movie about adventure, not historical events.In my opinion, to some extent, this film can literally be called the perfect adventure film. It has all the necessary components: a fascinating story, a bewitching atmosphere, a disturbing horror-mystery with fantasy elements, romance, action and a perfect ending in which the good win and the evil brutally get what they deserve. Therefore, who has not seen, do not waste time and enjoy watching."
lucasedu-28094,"Sep 25, 2020",9/10,"I never set out to watch Indiana Jones and the Raiders of the Lost Ark, because I just didn't ... like it so much. Yes, you feel like hitting me for it, but it's the truth. When I got older, I decided to give the film a chance, and it surprised me: what I thought was just an adventure film proved something else. A film in which you care for the characters, and see that it is better that the Ark is never found. The action scenes are very good and the CGI, although it may seem weak (after all, it was 1981), fulfills its role well (snakes still agonize me today). The actors are also very good, especially Harrison Ford, who was and is the right actor to live our beloved hero (also highlighted by Karen Allen).
In short, stop what you're doing and go watch The Raiders of the Lost Ark (before they find it).PS: Sorry for the mistakes (if you have), because I'm Brazilian and I'm using Google Translate (forgive me)"
andrewmerritt-31652,"Jul 12, 2019",10/10,"Raiders of the Lost Ark stars Harrison Ford and is directed by Steven Spielberg. Raiders of the Lost Ark follows Indiana Jones as he races against the Nazis to obtain the Lost ark of the covenant. Fresh off of completing Star Wars George Lucas and Steven Spielberg came up with this idea as they were on vacation. And instead of forgetting about it the next day or creating a ""movie of the week"" that nobody would care about, they actually decided to let their imaginations run wild. Now I'm sure that before they created Raiders of the Lost Ark they saw a lot of movies involving treasure hunting and decided to give it a makeover. And from their they decided to turn something that sounds like it came out of a B movie and transformed it into an A++ movie after the project was finished. But Raiders of the Lost Ark is The Godfather of treasure hunting movies and all the treasure hunting movies are good, but they don't have that passion and majestic as Raiders of the Lost Ark offers. I should also add that it's also the inspiration for many movies and video games over the years and has been referenced in many pop cultures. You can not turn on the T.V. And having someone reference Indiana Jones or the scenes that gave birth to countless of directors and writers imitating those scenes. This movie and Star Wars were the first movies to open my eyes to many movies to come. And there are many movies out there that brilliantly fantastic, but Raiders of the Lost Ark and Star Wars were the first to do that. Besides Steven Spielberg, George Lucas, and John Williams, I don't know if the other crew who were in Star Wars also were involved in making this. I would like to think so as they borrow elements from Star Wars such as music, special effects, costumes, to just about anything you can think of and then it into something simple and easy without anything being over dramatic. I also applaud Steven Spielberg and George Lucas for having the ability to create one movie that blew people's minds and creating another movie with an iconic character for many years that people wish they could be. Because in the end who doesn't want to be Indiana Jones? So in the end every thing about this move is pure cinematic perfection that is worth exploring again and again."
TheCorniestLemur,"Feb 25, 2022",10/10,"Holy friggin' toss buckets, I haven't seen this since I was...12 maybe, and yet it's still every bit as good as I remember. Like, I was starting to wonder if maybe I was wrong when I said that Spielberg does in fact, deserve his status as one of the greats after I only thought that Jaws was good and not great, but oh my god yes, yes, yes he does.I think this might actually be one of those rare flawless films, and you know I don't say that lightly if you've read my reviews for my 10/10 films, so let me lay it all out...Harrison Ford certainly does not have many roles that many people would claim are better, or even equal to, Han Solo, but goddamn I think Indy might just be better. And he's so funny, so likable, so badass, yet feels so...human. He never feels indestructible, or like he doesn't ever cock up, and more action films need to bloody remember that. And holy god does 1981 Harrison Ford have this bisexual positively reeling...no I refuse to not mention that.Karen Allen as well...why the hell does she not have more of a career? Why is she hardly in anything else that anyone would know her from? She's feisty, she takes no crud from anyone, and yes, maybe she also has me reeling. Leave me alone.Paul Freeman played one of the best and most sickeningly charming villains of all time in Belloq, and even having just rewatched Lord Of The Rings recently, yes, Sallah is a better role from John Rhys-Davies than Gimli. Basically what I'm saying is that every single one of the characters is perfect, their dialogue is perfect, and every single one of the actors playing them is perfect also.The story is kind of simple, yes, but does it need to do anything more than what it does? Hell no, this might be one of the best scripts ever written for how much it is consistently squeezing every last drop of adventure, tension, and excitement out of the narrative, and this is Spielberg at the absolute top of his game. It might well have one of the best scripts ever written, but if Spielberg wasn't in the director's chair on this (or if Douglas Slocombe wasn't DP), then it might not even be remembered nowadays.And while it is a tight, tight, TIGHT competition for the crown, this might just have John Williams' best work in it too. The score is breathtaking, and really, just the sound in general of this film is amazing. No film has ever had a gunshot or punching sound effect quite like this one.And really, if I'm even taking time to praise the gunshot and punching sound effects, that should just tell you everything you need to know about how perfect I consider this film to be.Why the hell haven't I watched this since my early teens, I'm a damn idiot."
Bored_Dragon,"Dec 26, 2020",8/10,"I believe that there is no need to give a summary of the most legendary adventure film ever made. When you think of Harrison Ford, you think of Indiana Jones. And don't lie you think of ""Star Wars"". It may be a bigger and more popular franchise, but I bet Indiana is everyone's first association. A charismatic professor of archaeology who swings his whip in remote places of the third world, overcomes all obstacles with ease of a comic-book hero, a charmer who seduces women and audiences and who has marked childhood for many generations. Technically excellent, visually impressive (except for the quite silly special effects towards the end), atmospheric, with perfectly balanced elements of adventure, action, humor, and romance. It may not be a masterpiece of cinematography, but with its spirit and influence on the genre as well as on generations of viewers, it certainly deserves cult status.8/10"
jackdremel,"Jan 23, 2020",6/10,"I guess you can say I am a hater of this movie, even though I don't think it's that bad. It's just not that good either. Don't get me wrong, the music and Indiana character are both iconic. Everyone knows the theme and recognizes the hero with the hat and whip. I think that's why this movie gets so much hype. It's so iconic and nostalgic that people overlook everything else.The story is pretty mindless. It's a race to see who can find the ark first. Indy always gets outsmarted by the other guys but manages to escape again and again. There's no real dialog that has any depth to it and as great as the soundtrack is, it is also distracting. The ending is kind of lackluster. I mean, the face melting is cool, but afterwards it just ends with no real resolution.In my opinion, it's just an ok action/adventure movie that happens to have a really charismatic and iconic hero. I'm not even a fan and I was Indiana Jones for Halloween one year. But if you want a great adventure movie, there are others that beat this by a mile. In my opinion, the Goonies is a 10x better adventure movie. The characters have emotions and a reason to fight, the bad guys are funny but not in a cheesy way, the soundtrack is incredible but not intruding, and the ending has a true resolution that leaves you smiling. To me, that's a 10/10, which is why this is a 6/10."
AW_McGOWAN,"Dec 13, 2020",8/10,"Staring Harrison Ford, directed by Steven Spielberg, and produced by George Lucas, ""Raiders Of The Lost Ark"" brought together three legends of 1980s Hollywood for a truly magical piece of cinema. An adventure film in the purest form, ""Raiders Of The Lost Ark"" is like ""Star Wars"" in the sense that it took an outmoded, B-movie genre and brought it back with unprecedented scale and dignity.Harrison Ford plays Indiana Jones, an archeologist in 1936 tasked with finding the Ark of the Covenant before the Nazis do. The Ark - a hollowed chest from the Bible, claimed to hold the original Stone Tablets of the Ten Commandments - carries an awesome power that, if fallen into the wrong hands, could be catastrophic.Jones' quest sends him on a worldly journey. The film begins in a Peruvian jungle, then after brief stint in the United States, travels to Nepal, Egypt, and the ocean before climaxing on a small island in the Aegean Sea. Not all scenes were filmed on-location, but the settings are convincing enough. Practical effects and miniatures also make ""Raiders Of The Lost Ark"" a relic of the 1980s American blockbuster.It is also an accessible film for people of all ages and interests. Not a science fiction or fantasy piece, it does not cater to an esoteric fan base. History buffs will enjoy the film for its archeological themes, but it is not made for academics alone. Regular moviegoers seeking action-packed thrills will find it just as satisfying.Furthermore, the story is smart, but simple enough for kids to enjoy just as much as adults. The good guys and the bad guys are clear, as are the simple messages of justice and heroism. This is thanks to Harrison Ford's spot-on embodiment of Jones, as well as that special Spielberg touch. The director evokes something of a John Ford Western in this movie, but cuts out anything archaic while adding in a dash of James Bond excitement. There are chases and shootouts, along with romance and humor, and an iconic John Williams score to tie it all together. Not a single frame passes as dull.The movie is not just easy to enjoy, but it is hard to imagine anyone not enjoying it. Many movies have tried to capture the spirit of Indiana Jones over the years, but barring the sequels to ""Raiders Of The Lost Ark,"" few have hit the mark. It's sense of adventure feels familiar and easy to emulate, but somehow, it remains one-of-a-kind."
strong-122-478885,"Oct 30, 2016",7/10,"*Favourite ""Indiana Jones"" quote* - ""I hate snakes!""For having just a PG-13 rating - I was completely taken by surprise by all of the violence, gore and bloodshed that prevailed in this top-notch Action/Adventure film from 1981.Featuring a first-rate, adrenaline-rush, opening sequence - ""Raiders of the Lost Ark"" certainly delivered plenty of awesome, over-the-top stunts, as well as some good touches of cynical humour (thrown in for good measure) that kept all of the action moving along at near break-neck speed, throughout.My 2 favourite characters in this fast-paced action picture were - (1) Dr. Rene Belloq, the utterly ruthless villain, and Nazi-collaborator, played so wickedly nasty by actor Paul Freeman - And, of course - (2) Indiana Jones, our archaeologist-hero (sans super-powers), played very tongue-in-cheek by Harrison Ford.My biggest complaint here has to do with the unwelcome introduction of the Marion Ravenwood character into the story. To me, her presence in the action only served to interfere and undermine Indiana Jones's heroic quest to uncover the legendary ""Ark of the Covenant"" before the evil Nazis did."
christophe92300,"Apr 27, 2013",4/10,"Raiders Of The Lost Ark is widely regarded as the quintessence of the adventure-action movie. However, there is so much to say about it is hard to understand how it can be such highly considered.Everything isn't bad. There are, in particular, very good actions scenes such as the opening scene or the one in the temple with the snakes, and some well thought-out touches of humour. But we are under the impression that the plot is secondary, in fact you forget about it after some time, and that it is just a pretext for blowing us away with those action scenes, like blockbusters do nowadays.The flaws are obvious, from the shallow characters to the choppy rhythm or the mediocre editing with a lot of jump cuts or continuity errors. A few extremely far-fetched scenes also discredit the movie.Raiders Of The Lost Ark is therefore far from perfect and certainly cannot pretend to the rank of masterpiece some give it."
sixstud-9-376449,"Jul 5, 2018",10/10,"What can I possibly add to what has already been written? This film is a ""masterpiece"". It's placed in quotations because that word is bandied about on here for films that aren't fit to lace this movies' boots. This movie should be preserved for all eternity as a template on how to make an incredibly entertaining and wonderful film, and as I said earlier, there isn't much I can add to what has already been said about Raiders. Let's just say that there are only so many films I plan on introducing to my children when they get old enough and this film is amongst that list.
Harrison Ford was amazing in the titular role, and the supporting cast added immense scale and brevity to the work HF was doing as Indy.
Spielberg and Lucas created a character and movie for the ages.Keep an eye out for one of the most iconic film sequences of all time as well!Make sure that you give this film the rating and love it deserves. Thank you for reading!"
lebowskirulz,"Aug 9, 2018",10/10,"This film had a huge impact on my life. It (as well as Aliens) really introduced me to the films I love. The 80s and 90s were amazing for film while I was growing up. I love all the practical effects and wish they were still used a lot more than they are but cgi has taken over. Oh well. At least it has improved drastically over the years. Anyway, I feel like everyone should see this in their life and if you haven't....get on it"
deiophobus,"Mar 16, 2019",10/10,"It's great. It's amazing. It's well-made. It's exciting. It's a movie I can watch countless times and never get bored of it (I have seen it several hundred times but can't count how many exactly). Simply, it's the quintessential action movie! One with a amazing story, super-cool hero, great bad guys, and awesome settings. There's not much else to be said...just watch it!"
epicbrowniez,"Oct 10, 2020",10/10,Watched this finally and during quarantine of all times with family I really enjoyed it keen to watch the sequels.
Tolispro,"Mar 30, 2019",10/10,"One of the most iconic heroes in movie history. You got George Lucas fresh out of episode 5, you got Steven Spielberg with movies such as Jaws to his name and you got Harrison Ford who by the time Raiders had come out he was already a household name. I think that--is a formula to success."
Ricky_Roma__,"Jun 2, 2008",N/A,"Raiders of the Lost Ark is an action masterpiece. There's not one bit of fat on its bones. There's not one wasted moment. It flows exactly like an adventure movie should  it continually moves forward, breathlessly driving you towards the conclusion; it's incredible fun.The reason why the film works so well is because the script is so tight. The exposition is clear and well delivered, meaning that you know precisely what's at stake, small character details are set up early on and paid off later and the dialogue is incredibly pithy. It's a masterclass in film writing.However, this would mean nothing if all the other elements didn't come together. Thankfully they do. Spielberg's direction is superb, Harrison Ford is perfect as the hero, Karen Allen is wonderful as the heroine and the music is out of this world. Plus the action is kick ass.My favourite action scene is the fight with Pat Roach by the plane. Quite unusually for a film hero, Indy doesn't mind fighting dirty. He kicks Roach in the balls, he throws sand in his face and he even bites him. Indy doesn't have to win a fight fairly. And it's also unusual for a film hero to be so vulnerable. We rarely see anyone get a scratch or put in any real jeopardy. But here Indy gets his arse handed to him. The only reason he survives is because he's so wily  after getting beaten and bruised for a while he leads Roach into getting chopped up by the plane's rotor blades.My second favourite action sequence is when Indy chases after the Ark and recovers it by hijacking a Nazi truck. After the CGI mess of Kingdom of the Crystal Skull, it's great to see old-fashioned stunts. It's a much better way of letting you get absorbed by the action  even though you know it's a film, you know someone actually had to do this, making everything much more impressive to watch. The best stunt is when Indy is thrown through the front window and has to pull himself along the bottom of the truck. He manages to do this and then hooks his whip under the bottom so that he's dragged along the ground. He then manages to get back on the truck and back in the cabin. It's a joy to behold and allows you to immerse yourself in the action.Another great thing about the sequence is that once again we're shown Indy's vulnerability. As he's driving he gets shot in the arm. And then later a guy punches him in his injured arm and throws him out of the truck. Therefore when Indy comes back and beats the crap out of this guy, it's doubly satisfying, because not only is the guy a damn Nazi, but he also had the audacity to try and injure our hero. And the blood and guts reminds me of how gritty the film is. Not only do we have Indy getting shot in the arm and then having the wound beaten, but earlier on a guy gets shot in the face  lots of blood pours down from the hole in his skull. Oh, and he's also on fire. Excellent.But as well as this there's also stuff that is just plain over the top. The melting faces for instance and Belloq's head exploding. This scared the hell out of me as a kid and I'm still amazed that stuff like this was included in a 'kids' film.However, the scene that terrified me the most as a kid was the scene where Marion gets mugged by skeletons and we then see a large snake oozing from a skull's mouth. I was so traumatised I refused to watch the film for years. But now the vague horror element is another reason I adore the movie. It sets it apart from almost every action/adventure film that came before it and nothing else has managed to better it, even subsequent Indiana Jones films.But watching the film now it's quite unusual to note that Indy doesn't kill any of the three main villains. They're all killed by the Ark. Indy instead just closes his eyes and lets 'god' do the rest. It's a strange ending but one that works perfectly. Indy isn't a killing machine. He's someone trying to do the right thing. And at the end he's rewarded by, well, not having his face melted off.Another reason why Raiders stands out is because of its heroine. She's one of the best in modern cinema  a tough woman who constantly shows her toughness without having to resort to ridiculous feats of physicality. We don't see her pummel men who are twice her size, but we do see her out smart them and drink them under the table. As well as this she has great chemistry with Indy. For instance, there's the marvellous scene where she tries to look after our injured hero and he cries like a girl every time she touches him. He then points out a few places where it doesn't hurt, which she kisses. It's a lovely scene. And I also like the bit of slapstick humour earlier where Indy gets a mirror smashed in his face when Marion turns it over.This leads me to another reason why Raiders is brilliant. It's very funny. You have a monkey giving a Nazi salute, Indy nonchalantly shooting a swordsman, Sallah's cowardly reactions at the Well of Souls and the Gestapo man plunging his hand in the snow after he gets it burnt while trying to grab an extremely hot bronze medallion. The humour is great.And on top of all of this cinematic goodness  the humour, the action, the adventure  you have one of the best opening sequences in film. It's a bravura piece of film-making  everything clicks perfectly."
jpw-55513,"Aug 14, 2019",10/10,"At the time this movie was first released, I saw a lot of movies. I pretty much saw every new release as it came out.So, I went to see Caveman (was I the only one who saw Caveman?) and it was billed with a Sneak Preview. The Sneak Preview was unnamed. If you can believe it, I sat through Caveman and made it to the Sneak Preview. I am glad I did. Raiders of the Lost Ark was the Sneak Preview and I was able to view the film before anyone even knew about it. It is a great movie with tons or drama, action, special effects and even Nazis. This movie has everything. It is a real treat."
Levana,"Feb 5, 1999",2/10,"It's good to know I'm not the only person in America who thinks ""The Raiders of the Lost Ark"" is stupid and offensive.  With its villains designed only as punching bags (they are human, none the less...), its heroine intended to be ogled and scream at the right moments, and its pseudo-religious claptrap, all the praise it's gotten says something very disturbing about large numbers of people."
bh_tafe3,"Aug 17, 2014",10/10,"There are no set qualities for a great film. Some movies like Citizen Kane are towering Cathedrals, crowned with outstanding lead performances, their every shot awash with gravitas and innovation, two hour pieces of high art with relatively simple stories. Other films are great stories, superbly told, like The Shawshank Redemption, Braveheart and Slumdog Milllionaire. And then there are films like this one which are a joyous, fun celebration of all the things we love about movies and film making.Every scene of this is fun and enjoyable. A rollicking chase between two rival archaeologists as they travel all over the world (the film using world maps so we can keep track of the action) in search of the mystical ""ark of the covenant."" Throw in some Nazis, snake phobia, cutting edge (for the time) special effects, a damsel in distress and the Saturday matinée feel and you have an adventure film like no other to that point in time.For star Harrison Ford, this film, on the back of his turn as Han Solo in an expanded role in 1980's The Empire Strikes Back confirmed his status as the pre eminent leading man of his time, and from the start, this is his movie. We follow his adventures for an inordinate number of minutes before the director shows us his face, we see him fearlessly tackle big hairy spiders, leaps of doom, deadly arrows and rolling stone balls before the film is 15 minutes old. We also see him lose his first big battle on screen with his rival Belloq. And in those first 15 minutes we learn everything we need to about his character and the film. Indy is fearless, principled, a bit of a screw up and not a particularly good archaeologist. No wonder he has to work as a teacher to pay the bills. From that point on he becomes all things to all people. The film rarely lets up on the action, with chase after chase, and usually ending in Indy being outwitted by his smarter, better resourced rival.Ford is absolutely superb. While I personally believe that the film still would have been a success had Spielberg's original choice for the role, Tom Selleck, been available, it is now impossible to see anyone else in the role. Spielberg has also surrounded Ford with a great supporting cast including Denholm Elliott, John Rhys Davies, Paul Freeman, Karen Allen and Ronald Lacey, as well as a very young Alfred Molina. Allen in particular is great as the love interest/ damsel in distress.The effects, for the time were breathtaking, bringing the settings alive and nearly making us believe that the Nazis faces are melting at the film's end. Some of the blue screen shots leave a little to be desired, but it was still fairly early in the evolution of that film making technology, and so these are forgivable. The set pieces are expertly realized and the fight scenes well choreographed.In the end Raiders is the finest example of the adventure genre, made the more entertaining for the fact that our protagonist is not a particularly successful adventurer. It has enough silly to be fun, without being stupid and remains, more than 30 years on, as one of the most entertaining films not just of its era, but in all of American cinema."
THE-BEACON-OF-MOVIES-RAFA,"Mar 17, 2020",8/10,"Everyone has that movie that traumatized them as a child but didn't really affect anyone else. For me, that was Raiders of the Lost Ark (and Who Framed Roger Rabbit, but that's another story). It's the snakes really that did it, and godamn that snake scene near the end is still difficult for me to watch. Beyond that though, it's a shame it took me so long to give this film another look, because it's really a perfect adventure film. Not an action film (though there is action in it) but an adventure film. That's a genre we don't really see a lot anymore, and it's a real shame. There is such a spirit of fun and adventure to this whole movie that, besides the snakes, it's a real joy to watch"
daoldiges,"Nov 14, 2022",8/10,"When I first saw Raiders of the Lost Ark back in 1981 I was quite taken by it. I reveled in the excitement of the adventure it took me on. Having seen it again recently was a slightly different experience. In part because I've grown and changed, and perhaps also because I've since seen so many other films copy elements of this film that it didn't possess that same sense of originality of adventure. Harrison Ford and solid and likeable here. Raiders of the Lost Ark is still fun and still provides a sense of adventure. I also think it is the best of the series as well and worth checking out, in particular on the big screen if possible."
gettodamoofies,"Jun 20, 2023",10/10,"FILM: 10/10.Raiders of the Lost Ark is a timeless classic and, without a doubt, my favorite Indiana Jones movie. From start to finish, it is a flawless masterpiece that captivates audiences with its gripping story and impeccable casting.This film is the perfect blend of action, adventure, history, and the supernatural. George Lucas's story is a true gem, while John Williams' iconic score adds another layer of magic to the entire experience. The film has a heightened afternoon-matinee feel, with its ridiculously over-the-top sound effects that make guns sound like cannons and punches like body slams.Steven Spielberg's direction is masterful, and his control over every aspect of the film is evident. Right from the opening scene, he effortlessly establishes the characters and tone, immediately immersing the viewers in this thrilling world. Harrison Ford shines as the iconic Indiana Jones, and it's his portrayal that truly makes the film work. Indy is a complex character who exhibits courage, fear, toughness, tenderness, brutality, and humor, all of which Ford captures flawlessly.The fight and action scenes in Raiders of the Lost Ark are nothing short of spectacular. Each one is smartly staged and offers something different, keeping the audience on the edge of their seats. It's hard not to get caught up in the excitement and adventure as Indy races against time to uncover the mysteries and protect ancient artifacts.The chemistry between Harrison Ford and Karen Allen is palpable, with Allen serving as the perfect foil for Ford's Indy. Additionally, John Rhys-Davies delivers an immensely enjoyable performance that adds depth and humor to the film.Raiders of the Lost Ark is a true classic in every sense of the word. It has stood the test of time and continues to enchant audiences with its thrilling storyline, well-crafted characters, and unforgettable moments. If you're looking for a film that will transport you to a world of adventure and leave you with a sense of wonder, look no further than Raiders of the Lost Ark.FORMAT: 4K Ultra HD Blu-rayVIDEO: 9.5/10.Native 4K presentation, Detail level: Excellent, Colour reproduction: Excellent, Level accuracy: Excellent, Encode: Excellent, Master condition: ExcellentAUDIO: 8.5/10.Dolby Atmos audio, Dialogue reproduction: Excellent, Soundtrack & effects clarity: Good, Dynamics: Excellent, Surround sound presentation: Excellent, LFE content: ExcellentMOOFIEMETER: 10/10."
droog-56936,"Aug 22, 2019",9/10,Spielberg pays tribute to the golden age of serials. Harrison Ford and Karen Allen are perfectly cast as is the creepy Nazi artifact hunter Major Toht played with much gusto by the late Ronald William Lacey. Thrills and spills for the whole family.
guskeller,"Feb 20, 2022",10/10,"Raiders of the Lost Ark is one of the greatest adventure films ever. It combines prime entertainment with purposeful substance. Clearly, Indiana Jones is a movie character icon, but the plot is equally significant to the film's success. The search for the Ark has mystery, excitement, romance, action, and thematic weight. Furthermore, Jones evolves from a practical cynic into a believer in powers beyond his understanding. The bittersweet ending underscores this by denying Jones' desires but providing an emotional need instead. Plus, Ford is the perfect embodiment of Jones' larger than life persona. Ford is Indiana Jones, and Jones is Harrison Ford.Meanwhile, Raiders is driven by its filmmaking. The cinematography uses dramatic composition, lighting, and movement to intensify adventure and meaning. The editing is energetic during action and efficient during exposition. The exaggerated sound heightens combat and supernatural elements. The legendary music and production design are critical to Indiana's iconic pop culture status. Also, the effects are complex and tangible, making the film a genuine thrill ride. Lastly, the direction unites these ingredients into an irresistible journey that's truly lightning in a bottle. Ultimately, the universal love for Raiders of the Lost Ark is undeniably justified.Writing: 9/10
Direction: 10/10
Cinematography: 9/10
Acting: 8/10
Editing: 9/10
Sound: 10/10
Score/Soundtrack: 10/10
Production Design: 10/10
Casting: 10/10
Effects: 10/10Overall Score: 9.5/10."
ED122304_TGG,"Jun 6, 2018",N/A,"This movie is an actual classic, Actually the whole series is a classic
I recomend you see it"
nigepitz,"Apr 12, 2020",6/10,"I have always loved this movie but haven't watched it for maybe 7 or 8 years and so I sat down to watch it with my wife who had never seen it. I was excited to see her reaction but it was mine that was the problem - it just looked cheesy, out of date, sexist and generally pants and I wondered what I ever saw in it. Shame"
auuwws,"Jun 9, 2021",9/10,"Great movie with great characters, Harrison Ford's acting was so amazing that I can't imagine anyone else playing a role, I loved Salah's character, he was a great character, the girl's character in the movie was annoying often and I hated her. She but sometimes she was an excellent character, the story of the movie was good and the ending was shocking, the action scenes in the movie were excellent, the soundtrack in the movie was amazing, I recommend watching it."
