user,date,rating,content
judemcrobbie,"Feb 1, 2021",10/10,"The cultural and technological significance of The Empire Strikes Back speaks for itself. It revolutionised CGI and practical effects to a whole new level.
The characters are so good, no wonder why they're so iconic. Everything points to the director having an idea of the characters created: Yoda's monologue about the force is so beautiful, it embodies the love Yoda has for it. And Han Solo's ""I know"" is so to character, keeping that arrogant and boastful persona as he would.
The use of the force is the epitome of subtlety as it creates this beautiful living organism.
It's a cinematic masterpiece: where the CGI might not hold up today, the cinematography certainly does, clearly inspiring movies to come.
Obviously it's one of the greatest action movies, let alone movies in total.
For some reason I prefer A New Hope"
JamesHunt18,"Jul 22, 2020",10/10,"First of all, this is not just my all-time favourite sequel but my all-time favourite film. It thoroughly deserves that title because I consider it nothing less than a masterpiece. It takes everything great about the original and simply improves on it, a task many would've seemed to be impossible.With Irvin Kershner taking the reigns of director, from George Lucas, the film goes into a not necessarily darker tone but more mature. With A New Hope being a more light-hearted, but no less iconic, space opera this change puts more focus on the emotions of the characters we have met and, in turn, raises the stakes for heroes, especially Luke who must now face his foe.Harrison Ford, Carrie Fisher and Mark Hamill maintain the effortless portrayal of their respective characters from the first film. The introduction of Billy Dee Williams as Lando is simply brilliant as he too fully embodies his role and bounces off Harrison Ford's Han Solo. Another introduction is that of Yoda (operated by Frank Oz) that adds to the mystery of 'The Jedi' and 'The Force' as this character is just overloaded with so much wisdom and is used so well to build Luke's character throughout the film.'Empire' contains possibly one of the most memorable line's in of all cinema; those who have seen this know exactly what I mean. However, it far from relies on this moment as there are a countless number of iconic moments and dialogue.The visual effects of the 1977 release of Star Wars may have been ground-breaking but this film shows how far the industry has come in 3 years. Whether this be the representation of Cloud City, the Walker Assault or even as simple as shots of the Falcon flying. These may seem easy enough to manufacture in 2020 but must have been incredible to see in 1980. I am simply gutted I wasn't able to experience that wonder myself.John Williams again excels at what he does. He is extra-ordinarily consistent in his quality, and not just in this franchise. He truly sends these films into the history books and is one of the many reasons Star Wars, Empire especially, is still so loved today.Empire Strikes Back is truly the heart of this trilogy and is unquestionable in its quality. The Story is unforgettable and the film-making is sublime. I only have two words for those involved in its production: Thank You!"
pdtrovao,"May 24, 2024",10/10,"""The Empire Strikes Back"" is the epic sequel to the film ""Star Wars"", everything in this film improves what was already incredible: The direction, photography, dialogue, special effects, etc. Each frame of this film can be placed in a painting in an art museum, Irvin Kershner does a surreal job. The film follows the conflicts of the Rebel Alliance against the Galactic Empire after the destruction of the Death Star, while Han Solo and Leia flee the Empire, Luke goes to a distant planet to be trained by an ancient Jedi master. Like I said, it's no exaggeration that this film is one of the best sequels of all time, it deserves all the awards it won."
s_daad,"Oct 17, 2010",1/10,"This film is bad in the sense that it is hardly a film at all. It has no structure, no dialogue, no screenplay, a threadbare story, but one that is not told because of non-existent direction, etc. It continues where the original left off, and just notches off plot elements one by one without any urge to tell a story, or develop characters, relationships, etc. The makers probably conceived this as a filler between numbers one and three and didn't bother with it. Of course, that's all right. I don't have any problem with that. But what really does disturb me is the high praise meted out to this ""film"" from almost every quarter – from viewers and critics alike. On this board it's being rated as the 17th best movie of all time. I've consulted quite a few film guides, and they all tag maximum, or near maximum, stars to this film. Even more bizarrely, they consider it to be the best of the series, and in my mind it's clearly the worst. What is going on? Of course, it's not difficult to see why this film is idolized. The first film was both good and a milestone. Not great, but it was the perfect statement for an age. It was a fairy tale that was confused as science fiction. The ""Force"" embodied morality, even religion, for the space age. It is set in the distant past and therefore pertains to origins rather than where technology is going. Spaceships and laser guns are just the backdrop, and have nothing to do with the story or the subject matter. When this film appeared in the middle of the crisis-ridden seventies, it really must have been a beacon of ""new hope"". And to put the ground-breaking special effects into its proper context, they symbolized optimism. There is no doubt that the effects served the story well, but they served even better the mood of the age. And with all this going, Star Wars rightly became a tremendous hit, and the focus of fanatic devotion. It was to be expected that any sequel would have been gobbled up by the fan base, as long as it didn't spoil the original. Empire doesn't spoil the original. It not only continues the war between good and evil, it does so with more spectacle, more aplomb, more special effects.When people say they like Empire, what I think they really mean is that thy like Star Wars so much that they are thrilled that it has a new and glossy wrapping. Because Empire is nothing but embellishment. They're not judging the film itself. The ideal situation would have been if Star Wars remained as a standalone fairy tale. Fairy tales end, and they leave us with the aura of ""happily ever after"". They don't go on and on and become sagas, and if they did that would totally destroy the aura. Empire is the first mistaken step towards saga, and that is why it quickly finds itself out of its depth. There is nothing else to be told, and that's why the film is so bad. One boring battle joined to another boring battle, and in between we have cardboard characters mouthing atrocious dialogue that serves no purpose whatsoever. The strain tells. Everybody is straining to do something when there is nothing to do. The third film, The Return of the Jedi, redeems itself by trying to finish a story. The prequels are interesting because they are filling in the background. But Empire is caught in no man's land. It is bad, and it should be exposed as such. All this pretending isn't healthy, I don't think."
maximumegaming,"Dec 10, 2021",10/10,I love this movie so incredibly much it's so nostalgic for me watching it as a kid but even excluding that this movie is an apsalute gem giving us tonnes of memorable characters and lines that have been so iconic. The movie is iconic with sets and props that have inspired to many other science fiction movies and movies in general for years to come.
LanternSwapnil,"Nov 30, 2019",10/10,"Epiaode IV - A New Hope is 10 out of 10. Certainly, I would love to give Episode V more than 10. This is great movie with great twists and turns. This is everything a classic should be.Luke v Vader... this was awaited most certainly and I loved the portrayed and the conclusion of this fight. Empire really striking back and even nice men are foeced to betray their friends.From beginning til end the whole concept of story grips you tightly and sharp turns on this journey gives the varieties of emotions. Simply a movie to remember and to talk and encourage others to watch. Gold."
mardiblaise,"Dec 16, 2020",10/10,I love this. I first saw it when I was little. It is still great.
mikayakatnt,"Feb 20, 2020",10/10,"My hands-down favorite of the original Star Wars trilogy. The dark side has started seeking their revenge after the destruction of the Death Star and Luke trains to become the Jedi master that his father once was.Enjoyed the higher budget compared to the first Star Wars movie and how the Empire actually wins a few battles this time. Makes the whole ""galactic war"" seem more real.5/5. I'm sure the other fanboys have more extensive movie reviews for those who are interested."
chungethan,"Mar 31, 2022",10/10,"After watching this film for the 5th time, there is not much to say about this movie that hasn't already been said. It's simply just a terrific movie. The story, acting and almost everything is at a near perfect level."
MFC9,"Nov 25, 2021",10/10,"The gold standard of Star Wars films, Empire outdoes ANH on every level with a deeper look at the characters, superior acting, special effects and story. The only film in the franchise without a giant finale, Empire transcended blockbuster movie making with Irvin Kerschner showing George how these movies should be done. The Michael Jordan of Star Wars. 10/10."
TJ_at_the_drive_in,"Dec 20, 2025",10/10,For me personally it's my favorite. A new hope sets the ground floor for this one to put the pedal to the metal. Episode 4 is a close second. It's hard not to absolutely love a new hope the most but the iconic ending to this movie is so in fact iconic and so popular that people who haven't even watched it know the lines and know the plot twist. Since I can remember I've known the plot twist and I wish I could've been in the theater getting my mind blown because we are told that his father is did so why would you question that and assume that was his father? Anyway the acting and story are great it looks great everything is perfect and it's a science fiction masterpiece.
ethandragonfire,"Oct 7, 2024",7/10,"From the very beginning, The Empire Strikes Back sets itself apart with a darker tone. The opening scenes on Hoth, where the Rebels are on the run from the Empire, immediately immerse viewers in the high stakes of the war. The film quickly establishes that this isn't a mere adventure anymore; it's a survival story. The battle on the icy planet feels like a frantic last stand for the Rebels, contrasting with the optimism of the victory at the end of A New Hope. Yet despite the tension, the movie maintains a fast pace, pulling viewers from one intense moment to the next without overwhelming them.One of the standout elements is how the film handles its characters. In The Empire Strikes Back, we see significant development for Luke Skywalker, Han Solo, and Leia Organa. Luke, in particular, begins his journey from a hopeful young hero to a more mature, conflicted."
kevdoggy,"Apr 25, 2002",3/10,"The 17th best film of all time?  Maybe if you're 13.  This is a nice little adventure story, and quite frankly, if you think this is a great film, your nerd is showing.It's good, but I'm giving it a 3 just to balance out all the idiots, and there's 24,000 of them, that gave it a 10.  Get a life, people, or at least a girlfriend.It's actually more like a 6 or 7.George Lucas makes nice action figures."
svgvqw,"May 28, 2023",10/10,"In a galaxy far, far away, there exists a cinematic gem that has stood the test of time, capturing the hearts and minds of fans across generations. I am referring to none other than ""Star Wars: The Empire Strikes Back."" Words alone cannot express the sheer brilliance and captivating nature of this film, but I shall endeavor to do justice to its incredible impact.From the very moment the iconic opening crawl graces the screen, accompanied by John Williams' majestic score, you are transported into an unparalleled universe filled with rich storytelling and unforgettable characters. Director Irvin Kershner masterfully expands upon the foundation laid by its predecessor, delivering a film that sets the gold standard for sci-fi fantasy adventures.First and foremost, the character development in ""The Empire Strikes Back"" is nothing short of extraordinary. We witness the growth and transformation of our beloved heroes, as well as the introduction of new faces who have become indelible figures in popular culture. Luke Skywalker's journey toward becoming a Jedi Knight is rife with inner conflict and self-discovery, a testament to Mark Hamill's exceptional acting prowess.The character dynamics are also expertly woven together. The unforgettable banter between Han Solo and Princess Leia provides a delightful mixture of wit, charm, and undeniable chemistry. Their captivating romance adds an extra layer of depth and emotion to the film, allowing viewers to become fully invested in their captivating love story.One cannot discuss ""The Empire Strikes Back"" without mentioning the iconic and menacing presence of Darth Vader. Portrayed by the legendary David Prowse and voiced by the iconic James Earl Jones, Vader transcends the realm of villains, becoming an archetype for the ages. His powerful presence and the revelation that shocks audiences to this day have forever solidified him as one of cinema's greatest antagonists.The film's technical achievements are breathtaking. The groundbreaking visual effects and stunning set designs transport us to the frozen planet of Hoth, the lush swamps of Dagobah, and the magnificent Cloud City of Bespin. The Battle of Hoth alone is a masterpiece, showcasing the epic scope of the Star Wars universe and leaving audiences in awe of its grandeur.Furthermore, the film's screenplay, penned by the legendary Lawrence Kasdan and Leigh Brackett, is a triumph. It seamlessly combines moments of intense action with deep emotional resonance. From Yoda's wise teachings to the dramatic revelation on Cloud City, the script expertly balances light and dark, creating a narrative that keeps you on the edge of your seat throughout.Of course, the score composed by John Williams deserves a standing ovation. It elevates every scene, stirring emotions and building suspense with its iconic themes. The Imperial March, which made its debut in this film, has become synonymous with the power and might of the Empire and is instantly recognizable to fans worldwide.""Star Wars: The Empire Strikes Back"" is a monumental achievement in filmmaking, setting a standard that many have aspired to but few have reached. Its influence on popular culture is immeasurable, and its impact on the art of storytelling is undeniable. Even after all these years, it continues to captivate and inspire new generations, cementing its status as one of the greatest films ever made.In conclusion, ""Star Wars: The Empire Strikes Back"" is a masterpiece in every sense of the word. Its compelling characters, gripping storyline, stunning visuals, and unforgettable music come together to create an experience that transcends the boundaries of cinema. It is a timeless treasure that will continue to awe and inspire for generations to come. May the Force be with you as you embark on this extraordinary journey into the heart of the Star Wars saga."
Xarx117,"Jul 1, 2022",9/10,"This movie is really good, obviously the best star wars movie. But it would not be has good has it is if the other star wars movies did not exist. Star Wars episode 4 helped a lot by introducing the characters and the universe. The drama is great, the acting was ok, the character developement is awsome, the fight scenes are ok and the rest is really well done. For sure Star Wars episode 4 was essential to the sucess of this film, but it still has to be recognized for how good it is."
stevenfriedel-98995,"Feb 17, 2021",10/10,I could do a long review detailing how every part of this movie is brilliantly made and executed but l its easier just to say this movie is the greatest most perfect film made
MonkeyMan152,"Oct 22, 2021",10/10,"Empire strikes back is amazing with great characters,an amazing plot twist,and a film that serves as a good middle chapter to the original trilogy. And by the way what character does big bank hank compare himself to?"
jediwalker-49827,"Aug 7, 2022",10/10,An amazing sequel my dad loves and I mean love's this movie I think it is pretty good but I don't think it's as good as a new Hope new Hope is a classic but still a really good movie.
cruise01,"May 8, 2020",10/10,(5 out of 5 stars).Great second movie in the trilogy. Darker. The opening battle on a snowy planet was awesome. The lightsaber battle with Vader and Luke was great. Plus a twist. The script and direction is great. The cast is great.
gilgrass,"Feb 13, 2022",10/10,"Beautiful Movie. Absolutely perfect, great story telling, good camara work, nice acting. Star Wars is such a big part of my childhood and this lovie is a big reason why. It makes me remember what good days I had with my friends and why i fell in love with art and movies."
Tweetienator,"Feb 15, 2022",9/10,"Every time I revisit the good old first trilogy I wonder: did Georg Lucas spend all this creativity on the first three movies or did he have some ghost writer or maybe he got the story dictated by a supernatural being? Without any doubt, those three first movies of the ST franchise are still and maybe for all eternity gems and milestones to the sci-fi genre, but almost everything else that was produced and published after Return of the Jedi is in comparison bad, really bad, with a very few exceptions (Rogue One was good). But maybe the saying even a blind hen sometimes finds a grain of corn just fits too well to Mr. Lucas. Anyway, he gave us these three epic movies, and for these treasures I am grateful in all eternity, and the rest I can just ignore. Amen."
suvechhabose,"Sep 19, 2019",10/10,"It will forever stay classic.
Generation after generation,it will."
Greg Sanderson,"Oct 22, 2001",10/10,"In creating a sequel to the phenomenally successful Star Wars, George Lucas and his team were faced with a seemingly impossible challenge.  How could the original be surpassed?  Three years (and a lot of cash) had, of course, given the film-makers the opportunity to develop the special effects technology far beyond the original film.  But this alone was not enough. Where Empire truly excels over it's predecessor is in the two essential fields of film storytelling-- both the plot and the characters are far richer and more captivating.  Why is Empire the greatest film ever made? We will never again see such a perfect blending of romance, adventure, emotion and movie magic."
denizserin,"Dec 28, 2020",10/10,"A masterpiece of a movie.
Everything fits perfectly together.
No more words to add."
Figgiedan,"Jan 23, 1999",10/10,"Hoth is great - asteroids are great - space slug is great - Yoda is one of the best original characters ever in a movie - Vader is a real bastard - Lando ""colt 45"" Calrissian and Boba ""he's no good to me dead"" Fett take charge of cloud city -- Leia and Han fall in love - Luke gets all sweaty during the training - best lightsaber duel of the three flicks -- ""how you doin' chewbacca, still hanging around with this loser?"" -- 3po gets shot and r2 saves the day at least three times again --  THIS MOVIE IS THE REASON LIFE CAN BE SO GRAND - the trilogy has given me and many others endless hours of happiness. A gem. 10 out of 10."
dalicath,"Oct 24, 2024",10/10,"As a Star Wars fan myself, The Empire Strikes Back is the epitome of everything that makes this saga a 10/10 experience. From its deep character development to its darker, more mature storytelling, this film delivers on every level.The continuation of Luke Skywalker's journey is gripping, particularly his intense training with Yoda, which adds philosophical depth to the Force. The film's heart-wrenching revelation about Darth Vader's identity is perhaps one of the most iconic moments in cinema history, still sending chills down my spine even after multiple viewings.The visual effects, especially the battle on Hoth and the cloud city of Bespin, were groundbreaking at the time and still hold up remarkably well today. Combined with John Williams' unforgettable score, these scenes create an immersive cinematic experience that leaves you in awe of the galaxy far, far away.In addition to its technical brilliance, what truly elevates The Empire Strikes Back is its willingness to take risks. The film does not shy away from portraying the Rebellion's losses or leaving audiences with a cliffhanger that feels genuinely emotional and compelling. It's a story of hope amidst despair, which is why it resonates so deeply.For me, The Empire Strikes Back is a masterpiece. It captures the essence of Star Wars while pushing the boundaries of what a science fiction epic can be. It's a must-watch that earns a 10/10 rating every time."
Jeeps,"Jan 3, 1999",N/A,"Undoubtedly, by movie standards, ESB is the best of the trilogy. Unlike Starwars and Jedi, Empire is a profoundly mystical experience, dark and gloomy yet still part of the Trilogy. The first movie was absurdly simple and cheery - especially the end; the third movie would be fairly cheery and slightly slow. Empire is just at the right timbre for a good movie, as well as having what is currently the greatest movie soundtrack of all, according to my sources. All in all, a good movie and quite an experience."
tagerjd,"Jul 24, 2016",6/10,"Star Wars Episode 5 The Empire Strikes Back tells the story of the evil galactic empire attacking the hopeless rebellion after the destruction of the Death Star. One thing that I feel is worth noting right off the bat is that I don't think this film surpasses A New Hope but is ratter on the same level in terms of substance as well as quality.What makes this film good is that it is able to keep its focus on the characters in a universe that is so interesting as well as vast. That is something that makes the original trilogy better in my opinion because in the prequels it was focused on showing us heavily C.G.I. visuals ratter then on the characters. This is one of many factors that make the original trilogy by far the superior films. The plot is also more complex then the first of this trilogy which shows that the people involved with this project were taking risks. The characters were all likable and interesting. And the fact that they filmed at real locations shows dedication from the director Irvin Kershner.The cons of this picture though are not minimal which leads me to feeling as though it is grossly overrated. The acting and dialogue is still hooky, the effects are showing age, the action is underwhelming, and unfortunately the fan base that surrounds Star Wars has made it difficult to watch Empire as it was intended. The story although complex is occasionally driven forward by plot convinces. And although I did not see this infamous twist coming, I also was not all that wowed.In conclusion The Empire Strikes Back is complex and has relatable characters which is able to drive this picture forward as well as be entertaining. And I'm giving this one a 6/10."
claszdsburrogato,"Oct 28, 2023",9/10,"Perhaps this is the favorite film in the franchise for most audiences and that makes perfect sense. The film is a spectacle. From start to finish, its rhythm is wonderful and it becomes more and more fun. Every moment is epic and memorable. The soundtrack is very well used and the sound effects are as striking as the soundtrack. The characters are incredible, from new ones to those already introduced in the last film. The plot twist is perfect and has gone down in cinema history. This film was not directed by George Lucas, which makes it much better. The visual effects are beautiful and are still impressive today, even if some scenes haven't aged so well. This film is very fun and the action is wonderful, a film that I would recommend to everyone who loves science fiction."
why_so_cereal1,"Nov 13, 2013",10/10,"The best Star wars movie ever! Great story, Great acting and Great action. Even the music in this film was amazing. Usually when a great film comes out the sequel sucks. Not in this case. The Empire Strikes Back did not follow the crappy sequel line. The reason it might be so good is because George Lucas did not direct it. The only problem I have is the ending. Why is Lando Wearing Hans clothes? does Han have a closet full of the same clothes that fit Lando? who knows... The Empire Strikes back is a film that you can watch over and over and never get bored. I have seen this film over 100 times and I still love watching it."
JagerMeistear,"Sep 10, 2021",10/10,Just looked at other reviews. Not much more can be said. It's a 10/10 from me.
Bradthehobbit5,"Oct 11, 2024",10/10,"While I do think that this is one of the most overrated Star Wars films, it is still incredible. There is a reason sequels are compared to this movie. Besides Two Towers and maybe The Dark Knight this is probably the best sequel. It takes all the characters and adds so much depth to them. Also some of the most iconic Star Wars heck movie characters are introduced in this movie. Yoda The Emporer. All introduced in this movie. This is a staple for cinema and has been since it realsed. This also has one of the best movie twists in all of movie history. And this movie took risks. This is one of the first movies we're the heros don't entirely win. This is a good movie."" I love you, I know"""
filipemanuelneto,"May 29, 2016",10/10,"This film is the continuation of the story of the first. The war between the rebels and the Empire continues, while Darth Vader Luke demand throughout the galaxy. Directed by Irvin Kershner and written by Leigh Brackett and Lawrence Kasdan, this film has the participation of the same actors from the first film.The film inherits most of the qualities of his predecessor. It has a carefully chosen cast and consistent performances, with some emphasis on the work of Harrison Ford, actor who was already highlighted in the first film and now consolidates his success. Action scenes are excellent, thought of meticulous way and the fight scenes with lightsaber remind us some great duels of piracy and swashbuckling films. The special visual and sound effects are the best that existed at the time and fulfill their role with great merit. The only difference between this film and the latest films of the saga is, in fact, this technical issue, given the huge advance that, in a few decades, the techniques and special effects achieved. The soundtrack was again in charge of John Williams, which continues the excellent work started in the first film of the saga. In fact, the first main theme of the chords of the saga became one of the songs that instinctively comes to mind of people when they think of film music, the same way as the ""March of Darth Vader"" has become one of most songs instinctively associated with the image of any movie villain. The point of greatest merit of this movie is the script. It is a deeper script, more psychological and intense than the script of the first film, and this contributed decisively to the success of it, and the franchise itself. Oscar winner for Best Sound, is one of the most popular films of the saga in the present day."
ThePeepingRabbit,"Oct 9, 2022",10/10,"When you talk about sequels that don't suck this is one of them. The 2nd movie to the original Star Wars trilogy was always my go to and most watch over the original movie.This film takes off right after the original and this movie have great acting, music, special effects and twist that still shock you. TESB is truly one of the rare films that could say is too Perfect. Love the battle scenes and the fight with Luke and Darth Vader. Especially we got Yoda training Luke to become a Jedi. Most of all no Comedy that gets in the way is all serious story and to the point.My part is the start to."
bhernandez2216,"Nov 19, 2019",10/10,"""Star Wars: The Empire Strikes Back"" is an incredible sequel of all time, it had epic moments, perfect lightsaber duel, shocking twist and every that Star Wars delivers."
jorgegoraieb,"Jan 28, 2021",10/10,"A masterpiece....difficult to improve on A New Hope yet it does....very rarely watch a movie more than once...,,amongst those exceptions are Lawrence of Arabia, Blade Runner and a New Hope (around 5 times each).....and then, The Empire Strikes Back, 21 times."
caricatunssss,"Dec 6, 2018",N/A,"Definitively not like A new hope. The empire strikes is a good entertaining film. The action sequences are a lot better, we don't see something as stupid as the lightsaber fight between Darth Vader and Obi Wan. The fights are slow but intense. The stuff that happens on the film actually seems important, not like the boring stuff of A new hope. The empire strikes back creates some genuine tension on the plot. Characters are better now. They were good on A new hope, but only because they were fun. On here, we see the more of the characters, and the movie makes the viewers sympathize with them. The characters aren't profound by any means, but they're interesting. And here, i can forgive that Darth Vader is boring, because the movie adds some plot twists at the end that actually points to something interesting in the next movie. Is a classic, definitively not a masterpiece, but is the perfect entertainment movie."
nycchevy,"Sep 2, 2006",10/10,"Many feel The Empire Strikes Back is even better than Star Wars. Is this true? I really don't know, as Star Wars is probably the greatest film ever made, but many say ESB is as well.In many ways, Empire does surpass Star Wars as we get to know the characters even better and see their further adventures unfold. And the special effects - incredible. Much better than today's computer images. It is hard to believe scenes such as the Hoth Battle and the asteroid chase were filmed almost thirty years ago! Empire, if it is or isn't better than Star Wars, has to be one of the most perfect films ever made, to say the least. A timeless classic."
KlinePatsy,"Aug 5, 2007",10/10,"Star wars is a Saturday morning breakfast serial, with the upbeat 'let's have an Olympic medal ceremony' ending...Empire discards the fluffiness and moves away from its simplistic predecessor's obvious appeal to the child fanbase, without scaring everybody away in the process. The 2nd Star Wars film takes the original cast and subjects them to 2 hours of major discomfort...A forbidding icy planet replete with nasty creatures. There are ugly bounty hunters, monsters hiding out in the depths of asteroid fields, and Luke's foray into the black swamp of the Degobah system. It's a more taut, curiously downbeat film that slows almost to a halt in places, as Luke meets the Jedi Master who will teach him the ways of the force. The set pieces more than make up for the lack of pace...The opening battle on the Ice planet is a visually effective affair, and the stormtroopers have never looked as cool when they don their winter outfits. The asteroid chase and cloud city sequence are visual treats, that take you into the mysterious heart of the Star Wars Universe. The character development glues everything together. Luke's maturing process in the darkness of Degobah..Han and Leia's romantic chemistry, the droids comic relief and interplay with Chewbacca solidifies the group together and establishes a team spirit that was coming together at the end of Episode IV. The centrepiece of the film is the epic showdown between Luke and Vader,with that massive revelation, which inevitably ranks as one of Cinema's all time memorable moments. And it's a great sequence, from Vader's sobering welcome 'The force is with you young Skywalker, but you are not a Jedi yet' to the almost surreal climax. The forces of darkness loom large at every turn of the film...you get the feeling that the rebels are just slightly out of their depth. There is an underlying menace at work that heightens the dramatic tension..Vader is never as beautifully evil as he is in Empire. We finally see just why he is (Emperor aside) the top dog in the galaxy, as he lays waste to his own generals in ruthless fashion. We get some great new characters...Han's old buddy Lando Calrissien (sp?) is the slimy administrator of cloud city, who finds himself in a no-win situation, and there's the legendary Boba Fett..bounty hunter with balls of steel, and an outfit so cool it instantly establishes him as a Star Wars icon. And of course, the emperor rears his ugly head, and we get a taster of his malevolance. Any faults? It's hard to find much complaint. Some of the dialogue strays into cheeseland, the pace is interrupted with the curious but necessary Degobah scenes, but all in all, the sum of the parts adds up to a supremely effective, tightly woven sci-fi drama, the most deliciously dark of all Star Wars movies, and the most mature. Classic entertainment, stuck in a time capsule of its own, with enough memorable moments to ensure its place in the higher echelons of cinema history."
Coxer99,"Aug 24, 1999",9/10,"Outstanding follow up to the original ""Star Wars,""with Luke Skywalker learning the ways of a Jedi Knight, while Darth Vader awaits a battle with Luke as he sets up Han Solo and Princess Leia. Amazing in the technical department once again. Unmatched. Unforgettable."
drqshadow-reviews,"Dec 5, 2012",10/10,"Top of the line for a majority of Star Wars geeks, and for good reason. It's the ideal melting pot of George Lucas's vast, quirky imagination, his influences' knack for dark, large-scale epics, and his key contributors' determined efforts to retain a central humanism amidst all the creatures, effects and operatic indulgences. A wildly ambitious picture, it's genuinely amazing just how much territory is covered over the course of two hours. Lucas and company manage to leap from the Hoth battle to Yoda on Dagobah, the asteroid field to Lando and Cloud City, before finally climaxing with the classic Luke / Vader showdown and revelation. That's an awful lot of set pieces, not to mention some seriously powerful plot points, but smooth talking and a few outstanding performances keep the film from feeling over-stuffed or under-explored. The cast, too, grows on an individual basis almost universally, with Luke wrapping himself in the wisdom of the Jedi, Han and Leia developing genuine chemistry and Darth Vader, in a surprise twist that should never have been so effective, actually showing some signs of humanity. Although it can be hammy from time to time, those moments are balanced expertly by a wonderful series of mountains and valleys, to the point that they stop being seen as negatives and instead contribute to the picture's eccentricity. A legendary effort that's just as monumental, entrancing and electric thirty years later, it's damn near perfect."
ronakkotian,"Dec 10, 2019",10/10,"I remember watching The Empire Strikes Back when I was young and just completely loving it. Even today it remains as my favourite film in the franchise.Star Wars: The Empire Strikes Back follows Luke Skywalker training more and more to become a Jedi whilst Han Solo and Princess Leia are pursued by Darth Vader.After A New Hope, everyone was so excited to see the next Star Wars film. It became one of the most anticipated films of the early 80s and once it finally came out, people just fell in love with it. This is the best Star Wars film to date and here's why.First of all the camerawork in this movie is absolutely excellent. RIP Irvin Kershner, you did a great job. The special effects definitely evolved since Episode IV as they look really good. It's astounding to think that this movie came out in 1980 because how beautiful the set design and effects were. Whilst A New Hope didn't have many fight sequences, this one has plenty and the action scenes are extremely entertaining to watch that keep the adrenaline flowing.Apart from all the positives mentioned, the area where this film shines is its characters. The acting by everyone was superb once again. Writers Leigh Brackett and Lawrence Kasdan wrote a beautiful script as we learn more about each of our beloved characters. The chemistry between Leia and Solo is fantastic and quite funny at times. We learn a lot about Luke's past and his relation to Vader which makes up for a great conflict between the two. If you thought Darth Vader was evil in the previous film, wait till you see how menacing he becomes in The Empire Strikes Back. This film also gave us YODA which was an absolute treat.The Empire Strikes Back is my favourite Star Wars film and I don't think any other film can reach its level. The film is well paced alongside some incredible action sequences that keep the intensity going. Our heroes are given a lot of depth which makes us root for them and care about them throughout and the villains have never been so menacing. The Empire Strikes Back is a classic and will remain a classic for a very long time."
mrmutz,"May 29, 2015",10/10,"This film is incredible. I am so thankful for George Lucas and his boldness in writing it. I have watched quite a few documentaries on the Star Wars series and each documentary gives me more and more appreciation for the three films that came out in the 70's. Lucas took quite a risk with the Star Wars franchise and it (obviously) paid off for him. If you haven't, I would definitely suggest looking up some of these documentaries in order to see what the project was actually like when it was first made. The crew and cast describes it as a lot of chaos and self-doubt until its first debut when it gained its cult following. The way that Lucas wrote and directed these films is a tribute to his true genius and success."
jfarms1956,"Apr 6, 2013",6/10,"This film is for SciFi fans. The film is for everyone 7 and older who love SciFi. The film has plenty of action to keep you in your seats. Luke Skywalker undergoes both Jedi training and we see his character develop from the rash young man he was in Star Wars IV. We also begin to see a hint into Darth Vader. I fell in love with Yoda in this movie. All the main characters from Star Wars IV are here. However, it is Luke and Yoda who steal the show. However, the movie did make me feel like I was between episodes and want more. I also felt that it really didn't have a true ending, just a closing of a chapter. However, it is very enjoyable and keeps the Star Wars saga going. Not only do I want more, a continuing story; but I want a beginning. Little did I know that all I had to do was wait a few years. If your are a Star Wars fan, be sure to include this one in your collection."
MrVB,"Sep 9, 1999",4/10,"A good live COMIC BOOK SCI-FI film as opposed to a good film.  Lots of special effects, costumes, aliens, sophomoric dialog and cardboard acting. Great, daring film in its time.  Great film for sci-fi lovers who will watch anything sci-fi because it had a tremendous budget and didn't skimp on production values.Boring to a mature viewer who enjoys other genres as well as sci-fi. Overly violent, illogically sequenced; this is the weak link in the Star Wars saga."
