user,date,rating,content
ofumalow,"Feb 18, 2010",N/A,"Of course this is impeccably produced and acted (though DiCaprio here might be a matter of taste), but it's a pretty long slog in which not enough happens and the resolution isn't worth the wait. The supernatural elements hinted at by advance materials turn out to be nonexistent.Worse, this is a throwback to 1940s/50s Hollywood feature in that (HERE COMES THE SPOILER) various action and intrigue happens for the majority of the film...then the final reel is spent with some psychiatrist or other figure of authority explaining at length ""Well, what REALLY happened previously was just an elaborate and implausible charade designed by us to induce a healing repressed-memory catharsis in our patient! Now all is well! Blah blah blah blah...."" That ending NEVER worked (even in ""Psycho""), usually coming off as a con job and turning everything before it into one big red herring. Which is just what happens here.There are good performances by Mark Ruffalo, Patricia Clarkson and Jackie Earle Haley (the latter two just getting one big scene each). Ben Kingsley, Michelle Williams and Max Von Sydow are in a fair number of scenes yet get pretty much wasted in generic narrative-device roles. The movie is of course well produced, designed, shot, et al. But you know something is wrong when you're watching a supposedly terrifying thriller and midway you think ""Gee that 'creepy' island setting is attractive! I'll bet that would make a nice vacation spot!""I realize even Martin Scorcese has to do one for the box office every so often, but this uninspired genre piece (with a story more contrived and less resonant than the prior Dennis Lahane ones adapted for ""Mystic River"" and ""Gone Baby Gone"") feels like a marking-time exercise for everyone involved."
eilseNfx,"Nov 8, 2019",10/10,"If you come here to see the review. I think you are wasting your time! The Rate is genuine. So go and watch it. This movie plays you in your brain. And i can tell you that, just for this movie, do not trust your brain.. watch and understand every details. This is the movie that you may get a beautiful confusion. This is the kind of movie that you might get envied to those who haven't seen it just because you want to feel the confusion again (after you fully understand it). Beautiful written, Superb acting."
kadextar,"Oct 10, 2025",10/10,"For me, this film is not about madness, but about how a system can manipulate a person into doubting their own reality.I don't believe DiCaprio's character was insane. He was a real marshal investigating a real case - until they started breaking him down with drugs, cigarettes, and hypnosis.The woman in the cave wasn't a hallucination, she was a warning. The lighthouse wasn't a psychiatric center - it was a lab for mind control.And that final line - ""Which would be worse: to live as a monster, or to die as a good man?"" - wasn't spoken by a lunatic. It was said by a man who fully understood the truth but realized he would never escape.He wasn't crazy - he was conscious. And he chose to die as a human being rather than live as part of the system.For me, Shutter Island is not about insanity. It's about freedom - the last, inner kind."
brentn,"Feb 15, 2021",9/10,"More psychological and atmospheric but no less effective, practically brilliant. Leo and Ruffalo are great as the leads and all the other players are very effective at bringing a secretive and haunting feeling with powerful realism. The setting is made to entice pure dread and is so effective that by the end you really do feel for the characters and are totally immersed. I have never been a huge Scorsese fan, not since Goodfellas but this got my attention and will stay will me. Great film."
montanaromichael,"May 23, 2024",9/10,"""Shutter Island"" is a crazy movie. A plot of sensational details, an atmosphere out of the ordinary, incredible soundtracks, a crazy direction by Scorsese, more than perfect interpretations of Di Caprio and the rest of the cast, incredible costumes, a beautiful setting, an incredible plot, continuous twists, a huge writing. Everything in this film is perfect, nothing excluded, indeed, in my opinion there are things that surpass perfection. It is impossible to talk about and discuss this film without spoiling everything that happens during the film. This film is about Teddy Daniels, a federal agent who goes to the asylum on Shutter Island with his new colleague Chuck. Everything that happens then.... I let you find out! The characters are incredible and the evolution of the story and suspense are incredible. The soundtracks make all the scenes tense and full of suspense, even if they would be normal scenes. The special effects present are perfect, they seemed real. This film is a continuous interweaving, you have to be always careful to every little detail, especially in the end, otherwise...you are out of everything: this is just the beauty! I think this film has one of the best twists in the history of cinema, I was shocked. For now it is in my opinion the best of Scorsese and it is one of the 3 best movies I have ever seen.Crazy..
Rating: 10/10."
MannyCastro,"Feb 16, 2010",N/A,"A hurricane is approaching and patient Rachel Solando escapes from an insane asylum that's located in an island. She didn't try to swim away because the current would have killed her and washed her ashore. So, where is she? That's what U.S. Marshalls Edward ""Teddy"" Daniels (Leonardo DiCaprio) and Chuck Aule (Mark Ruffalo) are trying to find out.Throughout their investigation they begin to wonder if Solando really did escape. Does a Rachel Solando even exist? Perhaps it's a trap. Someone wants them on that island and isn't going to let them escape. And with the hurricane nearby they couldn't even if they wanted to.That's the mystery in director Martin Scorsese's first film since 2006's The Departed, the movie for which he finally won an Academy Award. Like The Departed and even his 1991 film, Cape Fear, it's a thriller that'll have audiences on the edge of their seat. However, it is the weakest of the three. If this movie has one flaw (and it's only ONE flaw) it's that it relies too much on the mystery. Once you know the ending there's no reason to re-watch the film. It's two hours and twenty minutes of DiCaprio running around a mental institute. Aside from two or three humorous scenes nothing distracts the plot. It's on autopilot. So, it's a really good movie but a B-plot away from being great."
ylings-86636,"Jul 25, 2020",8/10,"Being mentally ill is one of the most terrifying things in the world. In fact, the legitimacy of the existence of mental hospitals has always been questionable. What kind of talents are normal? Who has the right to judge? Do people who are different from most people have to be segregated in a compulsory way? From the beginning you can be caught dead, but the final answer is not satisfactory, let me not feel relaxed at all."
gelmcchristop,"Feb 15, 2021",8/10,"Classical Scorcese movie right here. The directing served the plot just right (though the flow was somewhat off at times), the cinematography too, while the scenario is a masterpiece, making the viewer question their own sanity. The vfx and acting are on-point, doing their part to drive you even more crazy."
TheRealDarkFang,"Jul 14, 2025",10/10,"What an experience! I never thought the movie would get to so much depth, as I knew nothing about it. I was confused and bored, as the story didn't seem to progress, but the plot they revealed and the turns that this story takes are absolutely marvelous. I don't think AI movies, if possible in the future, can get to this level of perfection. A perfect movie! Even now it's on my favorite movie list!! Hands to Martin Scorsese for giving us a dark and edifying experience.An absolute masterpiece. Definitely deserves your time; it's worth it!The whole setting of the movie, the place and all is still amazing and still better than newer, higher-budget movies."
ValterVoghen,"Sep 18, 2021",10/10,"I have no words to say about this movie, other than: JESUS CHRIST!"
a-84775,"Jun 19, 2021",10/10,What a movie . Especially the cinematography and the great actor DiCaprio everything was outstanding and spectacular . The facial expressions of DiCaprio that was very nice.one of my favourite movie in Hollywood.
ma-cortes,"Jun 23, 2024",7/10,"'Shutter Island' is a tough and gritty movie with thrills, tense, suspenseful and a lot of twists and turns. 1954. Bailiffs Teddy Daniels (Leonardo DiCaprio) and Chuck Aule (Mark Ruffallo) are sent to a remote island in Boston Harbor to investigate the disappearance of an unsettling murderer (Emily Mortimer) held at the Ashecliffe Psychiatric Hospital, a penitentiary facility specializing in dangerously insane people and disturbed criminals run by the sinister doctor John Cawley (Ben Kingsley) . Teddy has lost his family in an apartment fire years before. There are frequent flashbacks to Teddy's time in WWII as a soldier, and Teddy has internal talks where his dead wife, Dolores (Michelle Williams), gives him advice. McPherson (Ted Levine) is the deputy warden. Males & females are in different buildings with the most dangerous patients in building C and the marshals are told not to go without McPherson & Dr. Cawley accompanying them. They will soon discover that the penitentiary center keeps many secrets and that the island hides something more dangerous than the patients. Someone is missing !. Some places never let you go !.This exciting film with interesting screenplay contains psychological characterization, intrigue, grisly triller, tense situations and is pretty entertaining, though overlong . It's brilliant , atmospheric and slickly developed , almost a masterpiece . Major asset are the continuous suspense and marvelous acting though at the ending becomes into an predictable thriller film. Casting is frankly awesome with exceptional interpretations along with a glamorous cinematography by Robert Richardson. Martin Scorsese directs this complex and somber psychological thriller with a twisted script by Laeta Kalogridis, based on the novel of the same title by Dennis Lehane, author of ""Mystic River"" and ""Gone baby Gone"" both of them brought to the screen by Clint Eastwood and Ben Affleck respectively.Shutter Island (2010) includes tension, emotion, violence, guilt, and the ghosts of the past as a backdrop, this story of madness and paranopia features excellent performances by a cast of the best Hollywood actors led by Leonardo DiCaprio, who is followed by Marc Ruffalo, Ben Kingsley, Max von Sydow, Michelle Williams, Emily Mortimer, and others more secondary as Patricia Clarkson, Jackie Earle Haley, Ted Levine, John Carroll Lynch, Robin Bartlett, Christopher Denham, Elias Koteas, among others.This gripping motion picture filmed in budget enough was professionally directed by Martin Scorsese, displaying some of his trademarks and characteristics .This prestigious filmmaker has made a lot of notorious and successful movies with the greatest actors delivering terrific acting, such as : ¨Boxcar Bertha¨, ¨Alicia Doesn't Live Here¨ , ¨Color of money¨, ¨Last Waltz¨ , ¨King of Comedy¨, ¨After Hours¨ , ¨Taxi Driver¨ , ¨New York New York¨ , ¨Gangs of New York¨ , ¨Raging Bull¨ , ¨Shutther Island¨ and many others . Scorsese has directed five films that have been selected for the National Film Registry by the Library of Congress as being ""culturally, historically or aesthetically"" significant: Mean Streets (1973), Taxi Driver (1976), Last waltz (1978), Raging Bull (1980) and Goodfellas (1990). With Raging Bull and Goodfellas, he is the only director to have two films that were selected for the registry in their first year of eligibility. Rating Shutter Island(2010) 7.5/10, a notable and decent film. The flick will appeal to Martin Scorsese's most ardent fans, who some of them have hailed as a masterpiece."
Leviiiu,"Jul 14, 2025",10/10,"I watched this movie twice and I didn't understand anything about it because it's complicated, but when I watched it for the third time, I realized that it's one of the greatest movies in history. The ending is very beautiful and confusing. DiCaprio's performance is great and very touching.I watched this movie twice and I didn't understand anything about it because it's complicated, but when I watched it for the third time, I realized that it's one of the greatest movies in history. The ending is very beautiful and confusing. DiCaprio's performance is great and very touching.amizing movies waw."
thunderfoot1812,"Feb 23, 2010",1/10,"Summary: This is bad movie. Don't waste your time or your money on it. There was not a single convincing, or memorable, scene in the whole two-plus hours. There was not a single character to care much about. Most egregious is that this is a suspense film with almost no suspense. The movie was full of clichés -- but virtually every one of them was handled without the grace that made them clichés in the first place. The ending was predictable. The plot was stupid. The music was not the least bit memorable. On the good side? Hmmm, I suppose the cinematography was very nice, and there was a lot of technique (mostly ineffective) with the cameras. Oh, and I liked the double-basses playing the fog-horn motif.In the elevator in the garage on the way back to my car, a couple was complaining about a movie they had just seen. ""What the h..l was THAT?"" ""I don't know dear. What a stupid movie."" ""I can't believe what a mess it was!"" and so on. I asked them what movie they had just seen: Shutter Island. We agreed with each other as they left the elevator: ""Hitchcock, except without anything good in it."" I will now do my best to pan this movie without producing any spoilers. However if you want to be *absolutely* certain to enjoy the ""suspense"" in all possible aspects then don't read any farther.Suspense? This movie certainly falls in the category of Suspense. Except, er, the movie has almost no suspense to it. There was no rhythm to the sequencing of shots, no building of tension, no small releases. The whole movie was flat, like watching a collection of skits pasted together. Alas, despite his success with Cape Fear (which was much more literal), Scorsese just seems to have no feel at all for Hitchcock-style suspense.Plot? The plot for this movie is both trite, and baroque. As narrative fiction goes it is about on the level of movies made from video games, except they don't bother to pretend. (Hey, for that matter, Silent Hill had a better plot than this movie did.) No part of this movie, not even a single one of the scenes, was believable. Most of it was just absurd. In the interest of no spoilers I have to tread lightly here. Scorsese might argue that he was trying to represent a particular plot device, but boy did THAT ever fall flat. Don't expect to make much sense, either, of the bits and pieces snatched from the real story in the original book. Plenty of scenes could have been dropped without the slightest ding to THIS mess of a plot.How trite? Nazi doctors, concentration camp memories, ""mysterious"" psychiatrists, ghostly presences, all of the most hackneyed and ineffective type. Let's see: the spiral staircase from The Haunting of Hill House, the Boogey-man from Silence of the Lambs, the shower from Psycho... need I go on? And, too bad, the list of trite / iconic references here is more interesting to ponder than the actual boring manifestations of them in the movie.Horror? I am not sure how, but Scorsese managed to make eerie, dripping, insane-asylum corridors not the least bit eerie or menacing, violent, criminally-insane killers on the loose not the least bit scary, or interesting, menacing psychiatrists with drugs in syringes not the least bit terrifying.Character? Sorry. Not a single character was convincing or interesting. There was no chemistry between DiCaprio and Ruffalo, no sparks flying between DiCaprio and Kingsly. The great love of DiCaprio for his wife was entirely cardboard. The ooky prison-guards looked great for about five seconds and then went absolutely nowhere. What a disappointment from the guy who brought us all these rich characters in, say, Goodfellas, Cape Fear, and Taxi Driver (""Stop a car at a hundred yards -- put a bullet right through the engine block!""). The actors had nothing to work with in this movie.Engagement? Hmmm. If you can't manage to involve your audience with Nazi death-camp images, and children being murdered, you've got to admit that is pretty lame. But, this bomb manages to make both of these devices and many others sterile and void of any emotion. You also don't care about the wronged do-gooders locked away in an insane asylum, the hero of the story, or his side-kick...O.K., so maybe it gets two or three stars out of ten, but the hype is just too annoying for this weak effort from an excellent director.This movie was just dumb. If you believe the hype and go to see it anyway before word gets around, don't say I didn't warn you."
HabibieHakim123,"Oct 22, 2023",10/10,"Once you know what really happened, Shutter Island was such a great movie to rewatch and not only to enjoying the master work from the master himself, his craft, his direction, the style, the score, the tension, and of course the performances, but also to study the character and how it all works, in some way Scorsese's first horror movie because it have that atmosphere and the score of the film and one particular long sequences takes place in Ward C, overall Shutter Island was a very engaging and cleverly execute Psychological Thriller that fills with incredible performances, great directing, great score, and great writing, it's another satisfying Masterpiece from the great Martin Scorsese."
kamalbeeee,"Mar 7, 2021",10/10,"A detective came to a asylum which is in romate island...he came to investigate about a girl name rachel she was missing few days back...but he finding weird things about asylum and people around there...
But finally he findout the truth about himself and regret himself..
Honestly i would say that i became FAN of leanardo decaprio after watch this movie and especially when his three kids died in pool his acting was hilarious...
Climax is awesome...
All the characters was acted soo well and i like the darktone photography..
Royal salute to a martin scorstese for adaption this movie frm novel.....
I would lik watch this movie again and again..
..
Must watch movie...!!..."
chris_norrissr,"May 26, 2024",9/10,"The best movie I've seen in years! I am disabled so I watch movies every single day, and this is certainly the best I've seen in years. No matter how much I thought I saw each twist coming, I never really did. This movie kept me guessing, and on my toes, every minute, all the way to the end. And when the movie was over, I was still left wondering what was real and what wasn't. That goes for both inside the movie and in real life. It left me hungry for a sequel. Is this a true story?? I will definitely be watching this movie again and again! Once again, this is one of the best, if not the best movie that I've seen in years!"
danielmanson,"Jan 8, 2021",9/10,"Boy oh boy. What a film this is. This is a film, for some reason, I never got the chance to watch and I'm kicking myself that I didn't. I mean this film literally defines what a thriller should be.Twists after twists, moments where you go ""so that's why this happened earlier"" and you think you have it figured and it throws a curveball. I promise you however, it's not confusing at all. It's still a plot that's easy enough to understand and the twists and turns aren't overwhelming or overdone. The ending is just a masterpiece as well, I can honestly say I never once expected it to end in that direction and I'm so glad it did because it was a perfect end to the whole viewing experience.Special mention to the performances of Leo and Mark as well, both did superb and I can't imagine anyone else doing as well as they did.I know it sounds like I'm just brown nosing the film and nothing else, but personally I don't see any real negatives in the movie. Please watch if you haven't already."
matheusramalhoo,"May 14, 2020",6/10,"The Movie itself is a good piece of art. It has a great technique, good direction, reasonable plot, high end cast...However, it just doesn't get you. It develops without making you feel it. DiCaprio acts properly, Scorsese is there but the movie doesn't have a soul, sadly. It's possible to watch, but I wouldn't recommend it, though."
abdullahalilham,"Mar 18, 2021",9/10,How the time was going I was getting amazed.It's obvious that some movies stay in our mind forever
melaina-01202,"Jul 26, 2018",9/10,"This movie is better than most people realize. Only after watching it a second time is the true brilliance of the movie revealed. This movie is about perception and the way the mind chooses to see/ things. At the beginning, unknowing of the facts, we follow along with Leonardo DiCaprio's character, believing and seeing as he does. Eventually we reach the end and the twist is revealed to us as it is simultaneously revealed to DiCaprio. While watching the movie the second time everything its very obvious what's going on. The viewer is able to see the movie from the perspective of everyone else. I have to say the actors did a great job creating duality in a single experience. I would highly recommend."
cdjh-81125,"Jun 9, 2016",9/10,It's always a delight to see directors have a variety of genres in their careers that's one of the reasons a love Shutter Island so much it's something completely different from Scorsese. The editing and directing in this movie is fantastic Scorsese keeps the suspense and tension he was able to achieve with The Departed and uses it even better here adding a lot of mystery leaving the viewer guessing to the very last second. This became apparent in the dream sequences as they could have come across as pretentious and melodramatic but they fit in perfectly.This is definitely a movie that's best experienced knowing as little as possible because this first and foremost is an investigation movie and you want to be able to experience that investigation with the characters. Leonardo DiCaprio returns for his fourth collaboration with Martin Scorsese and he is fantastic in this movie not only is he a character the audience can get behind he is also very complex and makes sure DiCaprio can give it everything. Mark Ruffalo was also very good in this movie he was likable and subtle. Ben Kingsley isn't in the movie much but he definitely makes the most of that screen time. This was one of the best movies of 2010 and Scorsese' most underrated movie. 96% from me would absolutely recommend this movie.
barryrd,"Sep 18, 2016",8/10,"Martin Scorsese has delivered a controversial piece of dark filmmaking with the movie Shutter Island, set in Boston Harbour during the 1950's. The film holds the viewers in its grip with Leonardio DiCaprio playing a federal marshall with his subordinate Mark Ruffalo, who are investigating the disappearance of a patient (prisoner) on the island, a horrible place of infamy contrasting with its beautiful green landscape. It becomes clear that the condescending and smooth doctors played by Ben Kingsley and Max Von Sydow are conducting experiments in eugenics, something he has despised ever since his wartime experience with the Nazis. Or so it seems. Then a series of traumas and flashbacks into his personal life cast doubt on the whole plot. We witness a series of exploits, family related tragedies, a cliffhanging on Shutter Island and a visit with a mysterious woman in a cave. The trauma of a troubled man on a mission casts a heavy doubt on the entire plot and his own personal sanity. A movie well worth seeing."
GabesGuizi,"May 16, 2018",10/10,"If you're looking for an intense thriller that holds you on the edge of the seat, this is perfect for you. A truly outstanding movie from its genre, mixing police investigation thriller with accurate psychology studies. The acting is also on point for the main characters, DiCaprio portrays the man haunted by his past in a very realistic and twisted form, making you feel the emotions of the main character. The story is unique and amazing, you won't find any movie alike, specially with such a twist."
Cragsidebarry,"May 5, 2021",6/10,"Good: direction and acting
Bad: telegraphing the end from about a third in. It came as no surprise whatsoever
Ugly: probably some of the worst green screen work I've ever seen."
Vincentinus98,"Oct 22, 2021",10/10,"I missed the cinema, I remember who the plaza was with the pictures on the cover, but I had a different headache about mystical films. As I dropped, I picked up more and more of Martin Scorsese's films and I have to say I wasn't disappointed in either it or me. In the 1950s, we will have eyes and ear witnesses to the miserable life of a mashall who is unable to accept what has happened in the past. Those around you may not be on your side or you can trust them at all."
MLDinTN,"Feb 5, 2012",6/10,"I'm usually not very good at predicting twist endings, but even I could see this one coming from a mile away. I mean, when Teddy keeps seeing visions of a dead woman, and we are told there is a missing patient, it doesn't take much to put two and two together.The gist of the film is 2 federal marshals go to Shutter Island to investigate the disappearance of a patient from a mental asylum. The boss, Teddy, asks a lot of questions, but doesn't get a lot of answers. The story he is told makes it seem impossible for the patient to have vanished from her cell. We soon see things aren't what they seem and there is an even more dangerous patient on the lose.FINAL VERDICT: It's OK, but it doesn't take a genius to figure out what is going on."
myerschristopher,"Apr 22, 2018",10/10,"I truly had a journey with this movie as I could not predict the events from beginning to end. What's most exciting is that the mix of history and shocking events begin to come together like a puzzle. A truly suspenseful movie where the main character is so certain with his partner his duty to visit an island full of secrets which belong mainly to him, begin to piece together with facts of his life and changes his perspective about his gritty past. The more the main protagonist attempts to reason himself into leaving, the more dangerous and unlikely it becomes to staying. Definitely one of my all time favorites!"
BanjaZe,"Jan 31, 2016",10/10,"One of the best Movies by Martin Scorsese. If you are looking to mind-blow yourself this is definitely movie for you. Keep attention to details and you will be highly satisfied. I recommend watching this movie more than once to realize just how great it is 9/10. Not as horrific as trilling. On my opinion the only think that is scary here is the story. Leonardo is on top of the game, and supporting roles are just perfectly selected as Ben Kingsley(keep an eye on him) performed very well. Shutter island is very underrated, and it will only get more appraisals as time goes by. One of the best movies of new millennium. I enjoyed watching it, 138 minutes of constant build up of attention."
dianapaulina-75894,"Mar 9, 2021",10/10,"Martin Scorsese made an excellent job here, Dicaprio and Ruffalo rocks!"
undeaddt,"Apr 4, 2018",9/10,"Leonardo is one of the best, if not, maybe the best actors this 21th century has ever seen. His range of roleplay is beyond limit. He dwells so deep into his acting roles that he lives with them, he becomes one with the story. He deserved an Oscar so much, that people disliked the fact that he got one with the Revenant, but in fact, that Oscar was won because of all his previous masterpieces, it was a long waited and deserved victory. This movie is something else, it is beyond your average movie and beyond the average plot twist. It plays with your mind the way his mind plays on Leonardo in the movie. The story is phenomenal, it is beyond beautiful, but the ending... oh, how good that ending was, those last 20 seconds. 9/10"
chelseazomers,"Jul 31, 2016",9/10,"I LOVED this movie.I adore everything about this film. I am in love with the actors, I can't think of a better combination than Mark and Leonardo together. The acting was great, and so was the story and how it developed.The story really intrigued me and I was curious how all the pieces would fall together. It's something that messes with your brain. You're trying to find aN explanation and to put the pieces together, but at the end, you're just wrong.For the people who read books; I can say that looking to this movie is kinda like reading a book and wanting to finish it in one night. You just want to know what happens next, what is the explanation and how will it end?Perfect, just perfect."
Darth_Osmosis,"Jun 1, 2018",10/10,A fantastic mystery. The atmosphere is superb and the titular island makes for a great setting for this puzzle of flesh. The whole movie is visually rather impressive. The cast is strong and in top form!
merlinsenthil,"Jul 4, 2016",9/10,"This film will twist your mind. It may be a movie that's ""messed up,"" but its the good kind of ""messed up."" Films that make you think and truly feel the thrill of not knowing which way the characters and/or story will head, are the sorts that are written and directed beautifully. DiCaprio and Ruffalo do an amazing job. Like in most their movies, you feel the characters and go on a literal and mental journey with them. This is a film that may at times appear slow if you do not get into it. You must be paying attention to detail and attempting to understand all the characters are trying to tell you. The thrill and mystery will keep you on the edge of your seat, intrigued to grasp the full understand of the mystery the movie hides from you."
sme_no_densetsu,"Jul 24, 2016",8/10,"Martin Scorsese's ""Shutter Island"" is based on the best-selling novel of the same name by Dennis Lehane, author of ""Mystic River"" and ""Gone, Baby, Gone"", among others. The story revolves around a missing persons case at an isolated hospital for the criminally insane circa 1954.Leonardo DiCaprio plays Teddy Daniels, a U.S. Marshall sent to investigate the disappearance. However, he has already formulated his own hypothesis about the incident, one that involves secret government testing. The clues steadily accumulate, often creating more questions than answers, all the while ratcheting up the tension until we reach the final, climactic revelation.DiCaprio does a good job of carrying the film in what develops into a challenging, multi-faceted role. He is given strong support from the likes of Mark Ruffalo, Ben Kingsley and Michelle Williams among several other notables in smaller roles. All in all, a talented ensemble cast.Scorsese's direction is as sharp as ever and he creates a number of memorable scenes. Frequent collaborator Robbie Robertson (of The Band fame) supervised the music, selecting existing pieces, some of which are quite striking. Multiple Oscar winners Dante Ferretti (production design) & Robert Richardson (cinematography) were also key contributors to the movie's atmosphere & authenticity.Having watched ""Shutter Island"" a couple of times now I feel that I have a better appreciation of the film's intricacies. Subtle touches that went unnoticed the first time around now take on new meanings with foreknowledge of the mystery's resolution. I have to admit that I was slightly disappointed by the story's conclusion on my initial viewing but the fact that the movie stands up to repeated viewings is a testament to the quality of its construction. Ultimately, ""Shutter Island"" certainly deserves to be seen once but I feel that a second viewing is key to experiencing everything that the movie has to offer."
TBJCSKCNRRQTreviews,"Feb 24, 2010",10/10,"I knew I had to watch this the moment I saw the trailer, I went in with high expectations, and this still blew me away. Taxi Driver, Goodfellas, Casino, Gangs of New York... OK, not Cape Fear, but that was a mistake from day one(it didn't need a remake), the talent involved notwithstanding... I've loved everything(with the one aforementioned exception) that I've seen by Martin Scorsese, and this, while it might at first appear excessively mainstream, is another example. This is beautifully shot and edited, and the lighting is just astonishing. The look is amazing. This also has outstanding FX, though they are clearly not the focus, only a tool to tell the story, which is rather brilliantly put together. In general this is immensely well-written; the dialog is clever and there are numerous memorable lines, the script is smart and every character is credible, well-developed and psychologically accurate. The acting is flawless. Levine gets an unforgettable speech that he delivers impeccably, Lynch does his ""there's something funny about that guy..."" thing perfectly, and the entire principal cast are spot-on. The score is grand and really helps set the tone and the mood, if it is arguably over-dramatic in a place or two. This is quite creepy, terrifying and exciting. There is plenty of bloody, at times gory, violence and disturbing content, relatively infrequent strong language, brief nudity and a sexual description. I recommend this to any fan of the director and thrillers that mess with your head. 10/10"
joecarroll-632-588318,"Feb 20, 2010",9/10,"Visually, Martin Scorsese is unparalleled. But, if you know anything about cinema, you already knew that. This film isn't a masterpiece, or a storyline we haven't seen before (think along the lines of Identity [2003]), what this film is, is a beautifully crafted thriller. If you enjoy thrillers, you will enjoy this movie, period. I'm not just referring to the twists and turns in the plot either. When you deal with Scorsese, you get quality, and this film is no different. The acting was phenomenal; DiCaprio, Rufallo, and Kinsley delivered, big time. This flick reads like a great novel, and yet, it refuses to take on that distinctive and predictable Hollywood style (that we have all too often been gratuitously subjected to.) In addition, this film has such a realistic quality to it, that never once did I feel as though I had been cheated out of my money. If anything, the previews for the film don't do it justice, they have promoted it as a ""scary movie"", and that couldn't be further from the truth. I can assure you that Mr. Scorsese isn't looking for the cheap ""Boo! I got you!"" moment. It's just simply not one of those kinds of movies. He realizes he is dealing with an intelligent audience, and thus, he provide us (the audience) with a clever intellectually stimulating film..I commend Mr. Scorsese for not electing to go with a conventional ending, and although some people in the theater went ""aaww"" (in a bad way), I went ""aahh!"" (in a good way), because I understood the reasoning behind it. With so much humdrum useless junk in the theaters these days, and in particular so much junk in the thriller genre, it is truly a delight to witness a talented director like Martin Scorsese take on a project like this. As you can see, this was definitely my kind of movie, but I have a hunch that I'm not alone, and I have a hunch this thing is going to catch on very very fast.One last thing, I urge you to see it in theaters, your really missing out if you decide to wait until DVD for this one, trust me on that."
Troy_Campbell,"Feb 19, 2010",9/10,"In the space of a week we have been given two very distinct examples of how to (and how not to) generate genuine scares. Joe Johnston's The Wolfman exhibited cheap, shallow attempts of frightening the audience, mostly consisting of lazy ""don't look around the corner"" moments that relied on loud noises and sudden movements to make you jump. On the opposite end of the spectrum, Martin Scorsese - as you would expect from such a virtuoso director - demonstrates an innate knack for producing goose bumps, combining atmospheric sound design and terrifyingly vivid images – most notably during Teddy's dream sequences – that get under your skin to brilliant effect. Shutter Island is not a horror flick mind you. It is more akin to Hitchcock's The Birds; eerie, chilling and deeply disturbing. You'll probably not jump out of your seat once but, like Scorsese understands and Johnston needs to learn, it is what stays in your head after the credits roll that is of greater significance.Based on Dennis Lehane's novel, Shutter Island's narrative doesn't hold its punches back. Dealing with murder, corruption, alcohol abuse, mental sickness, genocide and torture; no dramatic stone is left unturned. Occasionally it feels a little heavy-handed, but what else can you expect from the guy who penned the source material for Mystic River and Gone Baby Gone? Screenwriter Laeta Kalogridis commendably keeps Lehane's story moving, never allowing it to be bogged down with one particular issue ensuring the thriller aspect of the film – arguably what the majority of audience members will be seeing the movie for - gets plenty of room to develop. With a handful of twists here and there and information drip-fed methodically, you'll never be wholly confident in what you think is happening or, more importantly, what is going to happen.Regular Scorsese collaborator Leonardo DiCaprio (he's starred in the director's last four films) is in top form yet again, adding clout to the ever-increasing opinion of this reviewer that he may well be one of the best actors of our generation. Willing to give himself over to the material completely, the onetime Romeo embodies his character with such verve and preciseness that he's never less the entirely convincing. Meanwhile Michelle Williams is quietly carving out a niche for herself as the tormented soul, her eyes able to convey so much emotion that words almost seem unnecessary; old-timers Kingsley and von Sydow provide their psychiatrists with the perfect amount of ambiguity; Haley is gruesome and sympathetic in a cameo role whilst Ruffalo plays the unfussy part of Teddy's partner with more subtle cleverness than initially noticed.Due to the class of Scorsese throughout his illustrious career this may not even make his top five, however 99% of directors around the world would gladly call this their masterpiece.4 out of 5 (1 - Rubbish, 2 - Ordinary, 3 - Good, 4 - Excellent, 5 - Classic)"
wizardofroz13,"Feb 19, 2010",8/10,"This film was a traditional Scorsese picture. The cinematography was fantastic, acting excellent, music emotional and direction superb. That being said, I have trouble saying that this film is an instant classic. The technical elements were sound. If I were to go through with a score sheet, ""Shutter Island"" would receive a perfect 10 in each category, yet something about the film left me wanting more. I don't blame the ambiguous ending. On the contrary, I enjoy an ambiguous ending. (""Gone with the Wind"" anyone?) I can't put my finger on what it lacked for me, but I can safely say it was missing that something that I was hoping for. Perhaps, it was the hype that surrounded the movie. Well, say that's what it is...for now.Onto the positive aspects of the film, the first thing to strike me was the fantastic score Scorsese compiled. Classical music was used sparingly and effectively. Also, the use of silence in this film was remarkable. As Teddy (DiCaprio) is walking through the terrifying halls of the mental hospital, the silence scares the audience more so than the darkness and prison-like cells patients are thrown into.The cinematography was also fantastic in this film. I loved the switch in color palette between life on Shutter Island and the recesses of Teddy's mind. This plays a huge part in the story line, helping the audience decipher what is real and what is clearly a hallucination though even that can trip you up.The acting was wonderful. DiCaprio is at his finest. He is believably and charming. You can't help but empathize with his character, no matter what. Ben Kingsley is intellectually terrifying. Though not the same, his performance hearkens to Christoph Waltz in ""Inglourious Basterds,"" Mark Ruffalo is overshadowed in this film but does a nice job. Emily Mortimer is quite convincing as a mental patient and Michelle Williams' depth was a pleasant surprise. I didn't think she'd play quite as large a role as she did.Scorsese directed. I think that's all I have to say. He is a master. He knows what he wants and how to get it."
